item_name,latest_price,lifetime_price_%_change,30d_price_%_change,lifetime_volume,30d_volume_metric,lifetime_market_cap,30d_market_cap,lifetime_average_price,last_30d_average_price
Revolver Case,1.8,-72.0,-0.61,43598721,105082,11765088.0,187737.0,0.6,1.78
USP-S | Ticket to Hell (Minimal Wear),0.6,-97.0,-0.62,919875,22876,1000986.0,15348.0,1.07,0.68
StatTrak™ AK-47 | Elite Build (Minimal Wear),6.6,-82.0,-0.64,766893,1617,3660390.0,10979.0,5.83,6.81
Desert Eagle | Code Red (Well-Worn),13.4,-60.0,-0.66,108621,1251,1592163.0,16846.0,14.4,13.69
Sticker | Pushing Smokes (Glitter),0.6,64.0,-0.68,73230,2987,32419.0,1702.0,0.55,0.57
Galil AR | Firefight (Minimal Wear),0.7,-85.0,-0.69,331978,1714,179417.0,1296.0,0.58,0.77
AK-47 | Legion of Anubis (Well-Worn),5.8,-93.0,-0.76,55316,1070,547506.0,6264.0,10.79,5.87
P250 | Vino Primo (Minimal Wear),2.9,-58.0,-0.79,47503,1274,276502.0,3834.0,5.57,3.0
StatTrak™ M4A4 | Tooth Fairy (Field-Tested),4.3,-95.0,-0.87,103514,1488,724746.0,6341.0,6.94,4.34
AK-47 | Safety Net (Field-Tested),2.5,-90.0,-0.88,281534,7104,1194453.0,17419.0,4.64,2.46
M4A4 | Buzz Kill (Field-Tested),7.1,-83.0,-0.89,358527,1871,3049961.0,13140.0,8.45,7.21
Operation Broken Fang Case,4.7,313.0,-0.92,30979493,30931,22332958.0,138272.0,2.88,4.51
StatTrak™ SSG 08 | Abyss (Minimal Wear),1.9,-42.0,-0.93,675884,1008,787760.0,1870.0,1.49,1.86
Desert Eagle | Printstream (Field-Tested),30.7,-74.0,-0.97,247275,5923,10741206.0,183815.0,42.69,31.21
USP-S | Stainless (Field-Tested),4.3,338.0,-0.99,1166718,1348,1151639.0,5815.0,2.12,4.34
AK-47 | Legion of Anubis (Field-Tested),5.5,-96.0,-1.01,596542,11730,5909252.0,63019.0,10.4,5.41
Sawed-Off | Parched (Minimal Wear),0.7,981.0,-1.03,141626,1529,14991.0,1018.0,0.33,0.66
P250 | Asiimov (Field-Tested),2.7,-89.0,-1.03,679134,3376,2138662.0,8921.0,3.06,2.66
"Sticker | ZywOo (Holo, Champion) | Paris 2023",0.7,-84.0,-1.07,63340,1034,145482.0,798.0,1.32,0.77
Gamma 2 Case,2.2,-53.0,-1.08,129049189,128900,23356717.0,289938.0,0.87,2.24
Paris 2023 Anubis Souvenir Package,1.4,-41.0,-1.11,241128,9700,498589.0,13480.0,1.62,1.39
Paris 2023 Vertigo Souvenir Package,1.8,-34.0,-1.17,107947,4249,236544.0,7193.0,1.89,1.72
USP-S | Cyrex (Battle-Scarred),0.8,-76.0,-1.17,231542,1239,268322.0,970.0,1.11,0.78
Desert Eagle | Printstream (Minimal Wear),45.9,-76.0,-1.19,111171,2285,6873781.0,107704.0,61.33,47.18
M4A1-S | Hyper Beast (Battle-Scarred),11.1,-80.0,-1.21,338122,1280,2868180.0,14645.0,8.49,11.5
AWP | Worm God (Minimal Wear),1.6,-89.0,-1.23,4098526,4902,4257769.0,7782.0,1.25,1.59
Tec-9 | Avalanche (Well-Worn),0.9,-69.0,-1.24,255916,1025,162897.0,916.0,0.64,0.9
Paris 2023 Inferno Souvenir Package,1.7,-29.0,-1.24,31953,1354,67175.0,1989.0,1.77,1.49
FAMAS | Roll Cage (Well-Worn),1.6,-90.0,-1.27,184840,1349,453566.0,2055.0,2.36,1.52
AK-47 | Uncharted (Minimal Wear),0.5,-89.0,-1.28,2569478,17077,1531759.0,9012.0,0.58,0.53
Patch | Wildfire,0.6,-44.0,-1.28,164734,1346,143332.0,762.0,0.8,0.57
Chem-Haz Specialist | SWAT,7.9,94.0,-1.29,203812,1848,596385.0,14094.0,4.84,7.69
AWP | Exoskeleton (Minimal Wear),4.2,-39.0,-1.3,377063,1729,928023.0,7327.0,3.08,4.25
StatTrak™ MP9 | Bioleak (Minimal Wear),0.8,-75.0,-1.31,170928,1087,108020.0,902.0,0.7,0.84
StatTrak™ M4A1-S | Night Terror (Field-Tested),1.8,-93.0,-1.34,333130,10013,1042941.0,18448.0,3.0,1.85
AUG | Chameleon (Field-Tested),2.1,-82.0,-1.38,672375,1457,1094702.0,2944.0,2.14,2.01
CS:GO Weapon Case,87.9,1239.0,-1.44,3329335,3530,18299440.0,313827.0,31.61,88.1
USP-S | Lead Conduit (Well-Worn),0.6,47.0,-1.46,1190237,3085,404512.0,1969.0,0.44,0.64
Sticker | Gold Web (Foil),2.7,38.0,-1.46,629196,2312,1728857.0,6179.0,2.36,2.67
M4A4 | Desolate Space (Field-Tested),5.1,-91.0,-1.48,1113354,5365,8166727.0,26453.0,6.89,4.96
USP-S | Neo-Noir (Minimal Wear),18.1,-79.0,-1.48,129265,1099,2949908.0,19699.0,22.11,18.19
AWP | Duality (Well-Worn),2.2,-95.0,-1.5,39319,2164,247744.0,4694.0,4.99,2.17
Sticker | Zeusception (Holo),0.6,68.0,-1.52,151143,1800,81697.0,1053.0,0.56,0.58
AWP | Chrome Cannon (Battle-Scarred),19.0,-80.0,-1.57,11520,1289,352672.0,24964.0,24.1,19.46
USP-S | Cortex (Well-Worn),1.7,-89.0,-1.62,1055373,7906,2426429.0,13171.0,2.65,1.67
Tec-9 | Avalanche (Field-Tested),1.3,-66.0,-1.64,540580,1565,423759.0,2137.0,0.85,1.38
AK-47 | Neon Revolution (Field-Tested),15.1,-81.0,-1.65,619540,3982,9713559.0,61035.0,16.24,15.48
Ground Rebel  | Elite Crew,6.0,312.0,-1.65,892375,4889,596521.0,28967.0,2.42,5.96
Five-SeveN | Boost Protocol (Minimal Wear),2.3,208.0,-1.67,265637,1555,233683.0,3310.0,1.53,2.14
Galil AR | Eco (Field-Tested),4.7,-49.0,-1.7,1039333,2111,1783589.0,10033.0,2.63,4.83
UMP-45 | Wild Child (Well-Worn),1.3,-91.0,-1.73,74071,2247,227615.0,3100.0,2.09,1.34
Spectrum Case,2.7,-65.0,-1.74,62357195,81671,21650471.0,228628.0,1.13,2.79
Paris 2023 Mirage Souvenir Package,2.1,-18.0,-1.76,1268999,41638,2946457.0,86961.0,2.15,2.09
MP7 | Abyssal Apparition (Battle-Scarred),0.8,-91.0,-1.76,133750,2701,164993.0,2968.0,1.23,1.07
StatTrak™ Glock-18 | Weasel (Field-Tested),0.9,-94.0,-1.78,251332,1413,428721.0,1356.0,1.75,0.96
R8 Revolver | Desert Brush (Minimal Wear),0.7,576.0,-1.78,140528,1281,15014.0,815.0,0.34,0.65
Sticker | G2 Esports (Holo) | Paris 2023,1.2,-94.0,-1.82,120666,2402,519724.0,2935.0,2.2,1.23
M4A4 | Evil Daimyo (Field-Tested),1.6,-46.0,-1.85,2546842,5609,3094363.0,9457.0,1.61,1.68
StatTrak™ MAG-7 | Monster Call (Field-Tested),0.6,-95.0,-1.89,152906,2691,124464.0,1568.0,0.83,0.58
"Music Kit | ISOxo, inhuman",5.6,88.0,-1.89,58019,3091,234438.0,17140.0,5.4,5.59
Operator | FBI SWAT,6.8,456.0,-1.9,904505,5452,1351853.0,36197.0,3.34,6.7
Desert Eagle | Code Red (Field-Tested),17.6,-66.0,-1.93,139609,1529,2555950.0,26504.0,18.17,17.6
MAC-10 | Sakkaku (Field-Tested),0.9,-88.0,-1.93,478422,18143,912614.0,15958.0,1.33,0.88
USP-S | Blueprint (Field-Tested),3.9,81.0,-1.94,710325,1578,1270565.0,5946.0,2.94,3.79
AK-47 | Safety Net (Minimal Wear),3.8,-89.0,-1.99,112466,2822,740742.0,10665.0,6.63,3.79
StatTrak™ Sawed-Off | Analog Input (Field-Tested),2.0,-68.0,-2.03,24208,1991,65127.0,4079.0,2.2,2.03
Bio-Haz Specialist | SWAT,7.6,84.0,-2.18,298819,2078,617917.0,15515.0,4.35,7.52
M4A1-S | Cyrex (Minimal Wear),25.1,-62.0,-2.18,565129,1002,7771868.0,25911.0,15.98,25.99
StatTrak™ AK-47 | Uncharted (Battle-Scarred),1.8,-78.0,-2.21,189123,1563,407886.0,2929.0,2.09,1.87
StatTrak™ R8 Revolver | Crazy 8 (Well-Worn),0.7,-84.0,-2.22,41311,1012,42991.0,717.0,0.95,0.72
CZ75-Auto | Tigris (Minimal Wear),0.9,-63.0,-2.24,1184475,1003,488252.0,874.0,0.56,0.87
AWP | Mortis (Field-Tested),1.7,-96.0,-2.27,2250487,12301,4881743.0,20414.0,2.68,1.66
M4A1-S | VariCamo (Factory New),1.0,-96.0,-2.28,706101,4362,640589.0,4827.0,1.04,1.09
Desert Eagle | Ocean Drive (Field-Tested),16.2,-44.0,-2.28,86084,1156,1290402.0,19169.0,16.15,16.74
Sawed-Off | Kiss♥Love (Battle-Scarred),1.8,-92.0,-2.3,78175,1889,226021.0,3636.0,2.55,1.88
"Music Kit | Meechy Darko, Gothic Luxury",1.1,-39.0,-2.3,266768,3911,266588.0,4142.0,0.99,1.06
StatTrak™ M4A1-S | Black Lotus (Field-Tested),24.8,-65.0,-2.31,11068,1110,345999.0,26850.0,26.81,24.32
AWP | Worm God (Field-Tested),1.2,-90.0,-2.34,3773012,6313,3571417.0,7875.0,1.07,1.25
AWP | Atheris (Field-Tested),3.2,-89.0,-2.34,2240568,13893,6092374.0,43733.0,2.9,3.17
USP-S | Cortex (Battle-Scarred),1.6,-89.0,-2.36,675032,4366,1412240.0,6945.0,2.41,1.59
FAMAS | Roll Cage (Battle-Scarred),1.5,-88.0,-2.37,162444,1125,375303.0,1656.0,2.24,1.46
M4A1-S | Black Lotus (Battle-Scarred),9.9,-73.0,-2.38,16915,1801,260504.0,18369.0,11.72,10.25
Winter Offensive Weapon Case,6.2,17.0,-2.4,13288020,5520,6115822.0,32459.0,2.64,5.82
"StatTrak™ Music Kit | KILL SCRIPT, All Night",5.0,55.0,-2.41,19592,1489,89379.0,7870.0,5.42,5.44
AK-47 | The Empress (Field-Tested),32.0,-72.0,-2.47,318370,2349,8742990.0,78365.0,30.82,33.54
StatTrak™ P2000 | Acid Etched (Field-Tested),0.8,-89.0,-2.51,114946,1034,111517.0,803.0,0.91,0.78
AK-47 | Legion of Anubis (Minimal Wear),7.9,-96.0,-2.52,298735,6163,4147735.0,49270.0,14.91,8.03
Five-SeveN | Angry Mob (Field-Tested),2.4,-89.0,-2.55,331049,2660,932910.0,6362.0,2.76,2.4
AK-47 | Legion of Anubis (Battle-Scarred),4.7,-95.0,-2.57,164118,3321,1135562.0,15587.0,7.34,4.65
USP-S | Ticket to Hell (Well-Worn),0.5,-95.0,-2.6,221903,5281,173684.0,2732.0,0.79,0.52
Desert Eagle | Naga (Field-Tested),1.3,-65.0,-2.6,1471499,2739,729499.0,3524.0,0.77,1.29
AK-47 | Leet Museo (Field-Tested),16.7,-25.0,-2.63,107415,1151,1666832.0,19911.0,16.17,17.48
USP-S | Guardian (Minimal Wear),5.2,33.0,-2.63,3213908,1202,2503012.0,6465.0,1.96,5.37
Sticker | Salty (Holo),1.2,-45.0,-2.69,179048,1757,497935.0,2082.0,1.4,1.19
Negev | Loudmouth (Field-Tested),0.6,-26.0,-2.7,1106288,1589,315344.0,986.0,0.37,0.62
10 Year Birthday Sticker Capsule,0.8,1.0,-2.7,565598,4557,449626.0,3384.0,0.77,0.76
AK-47 | Rat Rod (Field-Tested),3.0,-23.0,-2.77,787697,3746,2375026.0,11457.0,3.01,3.07
Desert Eagle | Meteorite (Field-Tested),0.5,-93.0,-2.8,261212,3373,165658.0,2384.0,0.65,0.7
AK-47 | Frontside Misty (Minimal Wear),26.2,-64.0,-2.82,435909,1095,6274995.0,29976.0,18.14,27.48
AK-47 | Slate (Field-Tested),2.9,-95.0,-2.87,2098367,24764,5865400.0,72335.0,3.03,2.94
M4A4 | Neo-Noir (Battle-Scarred),4.0,-90.0,-2.87,306382,2866,1452861.0,11459.0,6.67,4.02
MP9 | Mount Fuji (Field-Tested),3.8,456.0,-2.87,385637,2177,310319.0,8387.0,2.29,3.89
StatTrak™ Tec-9 | Brother (Minimal Wear),1.2,-93.0,-2.95,68629,1073,109177.0,1301.0,1.59,1.2
USP-S | Lead Conduit (Field-Tested),0.8,13.0,-3.06,1698018,3550,597116.0,2884.0,0.5,0.81
AK-47 | Safety Net (Factory New),5.4,-86.0,-3.09,72879,1859,707247.0,10218.0,9.32,5.53
StatTrak™ USP-S | Flashback (Minimal Wear),1.6,-85.0,-3.14,193871,1394,446309.0,2359.0,2.35,1.7
USP-S | Lead Conduit (Minimal Wear),1.2,28.0,-3.15,1220270,2547,585455.0,3267.0,0.71,1.28
StatTrak™ USP-S | Ticket to Hell (Field-Tested),1.1,-95.0,-3.23,310797,9460,584509.0,10737.0,1.86,1.14
PP-Bizon | Anolis (Field-Tested),0.5,560.0,-3.24,340747,1821,26921.0,933.0,0.26,0.51
AWP | Duality (Factory New),10.2,-92.0,-3.29,32616,1280,835836.0,13391.0,18.32,10.56
USP-S | Torque (Field-Tested),0.6,-28.0,-3.31,3720471,7680,1530244.0,4784.0,0.6,0.62
AK-47 | Elite Build (Battle-Scarred),1.0,-71.0,-3.32,2879643,8971,1770356.0,8961.0,0.82,1.0
M4A1-S | Hyper Beast (Field-Tested),19.4,-84.0,-3.36,832573,1971,10107450.0,39018.0,13.98,20.02
Chroma 2 Case,2.3,-63.0,-3.39,93920474,89029,24109736.0,211751.0,0.82,2.37
CS:GO Patch Pack,1.5,3.0,-3.47,300061,1169,415098.0,1532.0,1.37,1.36
Five-SeveN | Boost Protocol (Field-Tested),1.4,149.0,-3.49,308339,2065,178381.0,2952.0,1.02,1.43
Five-SeveN | Angry Mob (Battle-Scarred),2.2,-80.0,-3.5,104782,1133,265240.0,2549.0,2.5,2.22
AK-47 | Elite Build (Field-Tested),1.3,-82.0,-3.5,6782803,16688,5508585.0,22440.0,1.13,1.35
AK-47 | Asiimov (Minimal Wear),59.8,-64.0,-3.57,168560,1332,7091114.0,82196.0,47.48,61.69
USP-S | Cortex (Field-Tested),2.0,-91.0,-3.64,2049401,15982,5582807.0,31865.0,3.07,2.0
M4A1-S | Control Panel (Field-Tested),5.0,-98.0,-3.67,59993,1336,487366.0,6750.0,8.01,5.1
"Music Kit | The Verkkars, EZ4ENCE",3.8,-27.0,-3.71,704692,5948,2641115.0,21787.0,3.69,3.67
StatTrak™ Desert Eagle | Blue Ply (Field-Tested),0.8,-89.0,-3.72,469289,4535,373063.0,3932.0,0.85,0.87
Sticker | Kawaii Killer CT,0.8,-76.0,-3.76,406434,1329,382078.0,1081.0,0.89,0.82
AUG | Arctic Wolf (Field-Tested),1.4,-63.0,-3.78,449604,1536,485133.0,2225.0,1.26,1.45
Sticker | Jack,0.5,-39.0,-3.79,140214,1207,63964.0,664.0,0.45,0.54
XM1014 | Charter (Battle-Scarred),0.8,1072.0,-3.79,134557,1239,17015.0,943.0,0.3,0.75
P250 | Wingshot (Field-Tested),1.3,-67.0,-3.85,1277286,1700,785945.0,2381.0,0.86,1.4
FAMAS | Survivor Z (Factory New),0.5,-79.0,-3.89,681904,1454,236208.0,784.0,0.43,0.54
M4A1-S | Nightmare (Minimal Wear),17.7,-59.0,-3.98,224945,1640,2537547.0,28789.0,13.14,17.74
Sticker | paiN Gaming (Holo) | Paris 2023,0.9,-90.0,-3.99,127659,2532,488626.0,2255.0,1.8,0.89
M4A4 | In Living Color (Field-Tested),4.6,-97.0,-3.99,279737,4223,1731339.0,19225.0,6.42,4.59
SSG 08 | Dragonfire (Field-Tested),10.4,-73.0,-4.01,264163,1793,2410029.0,18528.0,9.67,10.44
USP-S | Printstream (Field-Tested),30.0,-78.0,-4.02,86035,3325,3893822.0,103851.0,40.96,31.39
MAC-10 | Lapis Gator (Factory New),0.7,62.0,-4.05,416205,1232,105166.0,955.0,0.38,0.78
StatTrak™ Sawed-Off | Analog Input (Minimal Wear),3.3,-73.0,-4.1,15185,1267,67119.0,4313.0,3.73,3.39
Aspirant | Gendarmerie Nationale,5.7,409.0,-4.12,301577,1906,406897.0,11096.0,3.49,5.88
MP9 | Ruby Poison Dart (Factory New),2.0,39.0,-4.13,436932,1053,352870.0,2170.0,1.22,2.06
Anubis Collection Package,1.2,-27.0,-4.22,1929414,62501,2526562.0,74573.0,1.26,1.21
Operation Wildfire Case,2.1,-38.0,-4.22,31706563,57064,9125060.0,118523.0,0.75,2.07
Spectrum 2 Case,1.6,-89.0,-4.24,95293715,199630,22894807.0,358001.0,0.76,1.78
M4A1-S | Nitro (Factory New),4.2,-96.0,-4.24,399272,1539,1790605.0,6596.0,5.06,4.35
Sticker | Coiled Strike (Holo),1.2,31.0,-4.25,742809,1342,339174.0,1620.0,0.85,1.22
AK-47 | Cartel (Minimal Wear),12.5,-52.0,-4.26,996370,1208,3011557.0,15916.0,6.33,13.27
StatTrak™ Desert Eagle | Mecha Industries (Field-Tested),8.6,-62.0,-4.26,121204,1358,1064318.0,11515.0,9.28,8.59
Desert Eagle | Oxide Blaze (Factory New),0.5,-93.0,-4.27,1727516,5428,865393.0,3125.0,0.49,0.58
AK-47 | Elite Build (Minimal Wear),2.0,-82.0,-4.27,4842706,9120,5509032.0,19283.0,1.67,2.12
Sawed-Off | Parched (Field-Tested),0.6,731.0,-4.28,282342,1685,31565.0,1066.0,0.34,0.63
Desert Eagle | Mecha Industries (Minimal Wear),5.5,-74.0,-4.29,558073,4618,2640673.0,26224.0,5.08,5.73
M4A1-S | Player Two (Field-Tested),20.2,-78.0,-4.31,225794,2667,4443791.0,55972.0,20.52,21.17
M4A4 | 龍王 (Dragon King) (Field-Tested),6.4,-81.0,-4.33,1435951,2456,4852976.0,15485.0,5.09,6.33
Operation Hydra Case,16.8,371.0,-4.34,5567421,5311,8467608.0,90255.0,9.5,16.9
StatTrak™ M4A4 | Magnesium (Field-Tested),0.9,-90.0,-4.37,749899,4854,801825.0,4583.0,1.15,0.95
Desert Eagle | Printstream (Battle-Scarred),23.3,-81.0,-4.39,102155,2424,3224452.0,55979.0,32.16,23.41
"StatTrak™ Music Kit | Neck Deep, Life's Not Out To Get You",12.2,79.0,-4.41,154201,1380,1713047.0,17054.0,11.14,12.67
SG 553 | Bleached (Field-Tested),0.6,1098.0,-4.43,299586,1710,33916.0,1090.0,0.34,0.63
MP9 | Starlight Protector (Minimal Wear),5.9,-93.0,-4.43,59263,2000,702425.0,12013.0,10.71,6.04
StatTrak™ R8 Revolver | Crazy 8 (Field-Tested),0.8,-90.0,-4.49,73874,1918,96175.0,1597.0,1.15,0.83
"StatTrak™ Music Kit | TWERL and Ekko & Sidetrack, Under Bright Lights",13.9,-19.0,-4.51,16747,1608,248775.0,21728.0,14.02,14.01
"Music Kit | Knock2, Make U SWEAT!",1.3,-47.0,-4.52,67145,4024,95729.0,5325.0,1.3,1.33
R8 Revolver | Desert Brush (Field-Tested),0.7,1262.0,-4.53,312852,1622,34284.0,1030.0,0.35,0.64
AK-47 | Ice Coaled (Minimal Wear),8.6,-91.0,-4.55,194680,7206,3080617.0,63019.0,14.05,8.8
M4A1-S | Nightmare (Field-Tested),8.3,-72.0,-4.59,624750,4387,3601441.0,36843.0,6.68,8.47
Prisma Case,0.6,-96.0,-4.59,87331809,309511,18229404.0,192695.0,0.37,0.62
Buckshot | NSWC SEAL,4.7,261.0,-4.59,1080349,5375,1227240.0,26156.0,2.42,4.89
USP-S | Cyrex (Field-Tested),0.8,-85.0,-4.6,2254505,11694,2979215.0,9399.0,1.2,0.81
Little Kev | The Professionals,22.1,244.0,-4.73,185246,1397,886287.0,33166.0,12.16,23.85
Glock-18 | Snack Attack (Field-Tested),3.1,-7.0,-4.74,171492,1088,403696.0,3438.0,2.77,3.17
Desert Eagle | Kumicho Dragon (Field-Tested),14.3,76.0,-4.76,649090,1941,3544421.0,28099.0,8.2,14.59
G3SG1 | High Seas (Field-Tested),0.7,-68.0,-4.79,441078,1712,173235.0,1210.0,0.48,0.7
AK-47 | Steel Delta (Field-Tested),1.2,-55.0,-4.8,281208,9776,442289.0,11889.0,1.3,1.22
StatTrak™ M4A1-S | Flashback (Field-Tested),2.3,-89.0,-4.81,248943,1072,811239.0,2383.0,3.21,2.23
MP9 | Deadly Poison (Minimal Wear),0.6,-36.0,-4.84,1020189,1586,143908.0,1037.0,0.28,0.66
Berlin 2019 Returning Challengers Autograph Capsule,0.8,-5.0,-4.85,3654249,2573,1346740.0,1955.0,0.67,0.77
"Warhammer 40,000 Sticker Capsule",0.8,-11.0,-4.86,119725,1102,97857.0,924.0,0.82,0.84
SSG 08 | Fever Dream (Well-Worn),1.0,-78.0,-4.88,147413,1325,112889.0,1223.0,0.84,0.92
P250 | Visions (Factory New),9.5,-81.0,-4.88,43487,1084,523193.0,9948.0,10.7,9.15
AK-47 | Emerald Pinstripe (Minimal Wear),3.9,-86.0,-4.95,905113,4886,2276698.0,21819.0,3.89,4.39
FAMAS | Djinn (Field-Tested),1.9,-81.0,-4.98,629609,1048,897966.0,2176.0,1.51,2.06
StatTrak™ Desert Eagle | Directive (Battle-Scarred),1.5,-85.0,-5.01,200585,1364,281261.0,2021.0,1.53,1.48
Sticker | Kawaii T (Holo),5.3,198.0,-5.02,177607,1679,641334.0,9925.0,5.0,5.94
StatTrak™ Desert Eagle | Oxide Blaze (Factory New),2.1,-90.0,-5.03,277829,1058,621784.0,2270.0,2.16,2.18
CS20 Case,0.5,-90.0,-5.05,45273425,159655,10053945.0,83023.0,0.34,0.52
AK-47 | Emerald Pinstripe (Field-Tested),2.4,-90.0,-5.06,1647241,9452,2850488.0,27654.0,2.62,2.81
Galil AR | Crimson Tsunami (Field-Tested),1.3,-59.0,-5.07,408005,1152,232251.0,1566.0,0.74,1.36
Ambush Sticker Capsule,0.8,-2.0,-5.11,61243,2120,46351.0,1676.0,0.8,0.8
P2000 | Wicked Sick (Well-Worn),1.4,-89.0,-5.13,72758,2426,226217.0,3588.0,2.15,1.44
Sticker | Leaving The Station (Holo),4.8,58.0,-5.17,153458,1553,1015041.0,7655.0,5.85,4.9
AK-47 | Ice Coaled (Field-Tested),4.9,-91.0,-5.22,556724,18695,4908260.0,93908.0,7.89,5.02
Glock-18 | Snack Attack (Well-Worn),2.4,-2.0,-5.28,147909,1055,292227.0,2553.0,2.22,2.44
USP-S | Black Lotus (Minimal Wear),2.5,68.0,-5.28,623297,3371,583942.0,8220.0,1.7,2.44
MP5-SD | Phosphor (Field-Tested),3.2,-83.0,-5.36,441574,2414,1294801.0,8532.0,3.07,3.52
USP-S | Printstream (Battle-Scarred),21.5,-81.0,-5.36,43038,1550,1256694.0,32509.0,28.44,21.16
StatTrak™ AK-47 | Slate (Field-Tested),9.8,-92.0,-5.36,188483,2438,1830405.0,23680.0,10.3,9.82
Sticker | FURIA (Holo) | Paris 2023,2.4,-96.0,-5.42,226599,4555,1905488.0,10724.0,4.18,2.36
Sticker | Co Co Co,0.6,1454.0,-5.43,234725,3654,49218.0,2116.0,0.38,0.57
Sticker | Copenhagen Flames (Holo) | Stockholm 2021,5.4,540.0,-5.45,206037,1068,775955.0,5766.0,5.72,5.44
M4A1-S | Chantico's Fire (Field-Tested),25.1,-76.0,-5.46,201513,1270,3282579.0,33275.0,17.5,26.34
Shattered Web Case,3.3,-0.0,-5.51,12583416,17223,12261385.0,57300.0,2.15,3.33
eSports 2014 Summer Case,7.2,91.0,-5.53,14095225,3212,3686885.0,24026.0,2.66,7.4
M4A4 | Royal Paladin (Field-Tested),4.4,-83.0,-5.62,226845,1464,1369160.0,6733.0,6.06,4.62
MAC-10 | Disco Tech (Battle-Scarred),1.4,-88.0,-5.63,293516,1989,488322.0,2949.0,1.64,1.47
CZ75-Auto | Tuxedo (Factory New),0.9,-88.0,-5.69,358436,3072,259090.0,3364.0,0.87,1.11
P2000 | Handgun (Field-Tested),0.6,-74.0,-5.81,1184309,1205,371282.0,778.0,0.4,0.65
AK-47 | Rat Rod (Minimal Wear),4.3,-14.0,-5.9,290767,1268,1228347.0,5873.0,4.31,4.64
Sticker | Unicorn (Holo),2.1,-53.0,-5.94,476508,1056,1282073.0,2339.0,2.64,2.23
Stockholm 2021 Challengers Sticker Capsule,2.0,180.0,-5.95,1177281,5853,1748779.0,11658.0,2.55,2.05
Sticker | Battle Scarred (Holo),7.3,652.0,-5.96,864371,2814,3207850.0,19967.0,5.65,7.2
Galil AR | Rocket Pop (Well-Worn),0.5,1.0,-6.0,1038869,2786,169583.0,1464.0,0.26,0.53
StatTrak™ AWP | Atheris (Field-Tested),6.8,-89.0,-6.01,216754,1723,1610348.0,12277.0,7.55,7.15
StatTrak™ MAC-10 | Sakkaku (Field-Tested),2.7,-78.0,-6.03,60645,2017,266061.0,5813.0,3.55,2.89
Desert Eagle | Corinthian (Factory New),0.6,-55.0,-6.03,1195371,6665,762806.0,3953.0,0.73,0.6
Desert Eagle | Blue Ply (Factory New),1.5,-86.0,-6.05,168755,1173,171871.0,1796.0,1.14,1.52
"Music Kit | KILL SCRIPT, All Night",3.1,57.0,-6.07,53491,3051,147905.0,10311.0,3.39,3.42
Souvenir SSG 08 | Carbon Fiber (Factory New),1.0,10.0,-6.08,60339,1455,74774.0,1376.0,1.15,0.95
M4A4 | Temukau (Minimal Wear),40.5,-86.0,-6.17,28878,1456,2582317.0,62237.0,68.13,42.98
Sticker | Baby Medusa,0.6,206.0,-6.21,226386,2769,107461.0,1726.0,0.53,0.62
Operation Bravo Case,40.1,189.0,-6.36,3652305,4077,18410355.0,174203.0,21.45,42.45
AK-47 | Head Shot (Battle-Scarred),4.5,-93.0,-6.41,75098,3771,694422.0,17096.0,8.18,4.55
StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),0.5,-87.0,-6.51,1321628,3654,819136.0,2214.0,0.71,0.61
"Music Kit | Juelz, Shooters",0.6,-61.0,-6.51,231335,3682,175082.0,2346.0,0.66,0.65
Sticker | 9z Team (Glitter) | Antwerp 2022,1.1,-56.0,-6.54,285831,1768,257039.0,1915.0,1.13,1.08
Desert Eagle | Sputnik (Field-Tested),1.1,337.0,-6.54,627774,2631,128088.0,2894.0,0.7,1.1
Sticker | FURIA (Holo) | Stockholm 2021,5.3,402.0,-6.57,456939,1357,1049426.0,7638.0,4.83,5.67
MP9 | Airlock (Field-Tested),1.8,-67.0,-6.59,347678,1284,496815.0,2590.0,1.51,2.02
StatTrak™ Desert Eagle | Trigger Discipline (Minimal Wear),3.9,-84.0,-6.59,98404,1460,476789.0,6094.0,5.02,4.18
StatTrak™ P90 | Vent Rush (Field-Tested),0.7,-95.0,-6.62,89701,2346,115281.0,1832.0,1.12,0.77
Sticker | Snowfall (Glitter),1.8,-62.0,-6.63,179245,1047,541687.0,1958.0,1.83,1.86
Chroma 3 Case,2.1,-68.0,-6.68,109006986,147988,19841819.0,318808.0,0.77,2.14
StatTrak™ Five-SeveN | Hybrid (Field-Tested),1.9,-72.0,-6.72,16753,1454,42886.0,2836.0,2.12,1.93
USP-S | Torque (Factory New),1.4,-33.0,-6.75,2586086,4099,1976264.0,6256.0,1.17,1.52
Horizon Case,0.9,-88.0,-6.78,53925861,149258,10200515.0,132209.0,0.42,0.88
R8 Revolver | Blaze (Factory New),1.5,130.0,-6.79,1016893,3384,570323.0,5106.0,1.22,1.57
Desert Eagle | Trigger Discipline (Factory New),2.7,-95.0,-6.85,171075,2113,573343.0,6012.0,3.41,2.85
Danger Zone Case,0.7,-91.0,-6.88,120374025,430227,21358420.0,314569.0,0.37,0.73
M4A1-S | VariCamo (Field-Tested),0.5,-93.0,-6.96,2338483,12348,781407.0,7104.0,0.47,0.57
FAMAS | Valence (Field-Tested),1.9,-4.0,-6.96,1091535,1440,886922.0,2909.0,1.17,2.01
USP-S | Lead Conduit (Battle-Scarred),0.6,47.0,-6.99,709260,1919,232863.0,1200.0,0.42,0.63
