item_name,latest_price,lifetime_price_%_change,30d_price_%_change,lifetime_volume,30d_volume_metric,lifetime_market_cap,30d_market_cap,lifetime_average_price,last_30d_average_price
Sealed Graffiti | Little EZ (Tiger Orange),0.1,383.0,31.82,16887,68,765.0,10.0,0.06,0.14
Sealed Graffiti | Little EZ (Tracer Yellow),0.2,477.0,-22.42,17099,45,884.0,11.0,0.08,0.22
Sealed Graffiti | Little EZ (Violent Violet),0.2,697.0,-11.15,17281,33,936.0,9.0,0.08,0.27
Sealed Graffiti | Little EZ (War Pig Pink),0.2,667.0,16.16,16544,102,1078.0,30.0,0.1,0.29
Sealed Graffiti | Little EZ (Wire Blue),0.2,443.0,-0.61,16076,64,734.0,10.0,0.07,0.15
Sealed Graffiti | Longevity,1.1,-43.0,15.41,5000,78,8026.0,92.0,1.61,1.04
Sealed Graffiti | Loser (Battle Green),0.0,-95.0,3.33,205553,1624,6203.0,49.0,0.03,0.03
Sealed Graffiti | Loser (Bazooka Pink),0.0,-92.0,0.0,231308,1543,6984.0,48.0,0.03,0.03
Sealed Graffiti | Loser (Blood Red),0.0,-93.0,0.0,274672,2168,8376.0,69.0,0.03,0.03
Sealed Graffiti | Loser (Brick Red),0.0,-96.0,0.0,227199,2050,6864.0,63.0,0.03,0.03
Sealed Graffiti | Loser (Cash Green),0.0,-93.0,0.0,200531,2976,6050.0,89.0,0.03,0.03
Sealed Graffiti | Loser (Desert Amber),0.0,-94.0,0.0,197828,1698,5967.0,51.0,0.03,0.03
Sealed Graffiti | Loser (Dust Brown),0.0,-94.0,0.0,204270,1351,6176.0,41.0,0.03,0.03
Sealed Graffiti | Loser (Frog Green),0.0,-96.0,0.0,205312,1431,6191.0,43.0,0.03,0.03
Sealed Graffiti | Loser (Jungle Green),0.0,-95.0,0.0,212703,1312,6416.0,39.0,0.03,0.03
Sealed Graffiti | Loser (Monarch Blue),0.0,-92.0,0.0,209797,1208,6326.0,36.0,0.03,0.03
Sealed Graffiti | Loser (Monster Purple),0.0,-95.0,0.0,233780,1481,7139.0,45.0,0.03,0.03
Sealed Graffiti | Loser (Princess Pink),0.0,-93.0,0.0,213209,1399,6430.0,42.0,0.03,0.03
Sealed Graffiti | Loser (SWAT Blue),0.0,-95.0,0.0,204910,1512,6193.0,45.0,0.03,0.03
Sealed Graffiti | Loser (Shark White),0.0,-95.0,0.0,240149,1621,7415.0,50.0,0.03,0.03
Sealed Graffiti | Loser (Tiger Orange),0.0,-94.0,0.0,198449,1319,5988.0,40.0,0.03,0.03
Sealed Graffiti | Loser (Tracer Yellow),0.0,-93.0,0.0,208512,1479,6300.0,45.0,0.03,0.03
Sealed Graffiti | Loser (Violent Violet),0.0,-94.0,0.0,210736,1452,6358.0,44.0,0.03,0.03
Sealed Graffiti | Loser (War Pig Pink),0.0,-92.0,0.0,207848,1728,6276.0,52.0,0.03,0.03
Sealed Graffiti | Loser (Wire Blue),0.0,-95.0,0.0,201648,1644,6089.0,50.0,0.03,0.03
Sealed Graffiti | MIBR | London 2018,0.7,-10.0,-66.53,17120,24,6470.0,21.0,0.48,0.86
Sealed Graffiti | Martha,0.7,-17.0,11.44,23374,150,15564.0,92.0,0.68,0.61
Sealed Graffiti | Misfits Gaming | Boston 2018,0.7,154.0,-37.31,14706,19,4165.0,18.0,0.45,0.95
Sealed Graffiti | Mr. Teeth (Battle Green),0.0,-93.0,0.0,292938,3158,8822.0,95.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Bazooka Pink),0.0,-91.0,0.0,310808,1990,9362.0,60.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Blood Red),0.0,-94.0,-3.23,310225,2131,9358.0,66.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Brick Red),0.0,-92.0,0.0,308825,1843,9535.0,55.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Cash Green),0.0,-89.0,0.0,292867,2707,8811.0,81.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Desert Amber),0.0,-92.0,0.0,286310,2419,8620.0,73.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Dust Brown),0.0,-93.0,0.0,295498,2149,8902.0,64.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Frog Green),0.0,-93.0,0.0,292393,2037,8819.0,61.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Jungle Green),0.0,-93.0,0.0,292204,2031,8801.0,61.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Princess Pink),0.0,-90.0,0.0,289629,1934,8717.0,58.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Tiger Orange),0.0,-92.0,0.0,288497,2675,8685.0,80.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (Tracer Yellow),0.0,-89.0,0.0,301191,2459,9075.0,74.0,0.03,0.03
Sealed Graffiti | Mr. Teeth (War Pig Pink),0.0,-91.0,0.0,324141,1970,9841.0,59.0,0.03,0.03
Sealed Graffiti | NT (Battle Green),0.1,220.0,104.26,15147,102,794.0,7.0,0.07,0.06
Sealed Graffiti | NT (Bazooka Pink),0.1,363.0,13.01,15655,69,1136.0,8.0,0.11,0.12
Sealed Graffiti | NT (Blood Red),0.2,403.0,28.19,17076,46,1951.0,7.0,0.19,0.15
Sealed Graffiti | NT (Brick Red),0.2,-76.0,126.09,15378,60,1122.0,6.0,0.11,0.1
Sealed Graffiti | NT (Cash Green),0.1,137.0,4.41,15526,117,724.0,7.0,0.06,0.06
Sealed Graffiti | NT (Desert Amber),0.1,177.0,69.39,14889,117,681.0,7.0,0.06,0.06
Sealed Graffiti | NT (Dust Brown),0.1,123.0,6.35,16465,94,730.0,6.0,0.06,0.06
Sealed Graffiti | NT (Frog Green),0.0,53.0,-36.11,15428,79,788.0,5.0,0.07,0.06
Sealed Graffiti | NT (Jungle Green),0.1,77.0,8.16,15705,74,1217.0,6.0,0.11,0.07
Sealed Graffiti | NT (Monarch Blue),0.3,890.0,494.0,15959,72,829.0,6.0,0.07,0.08
Sealed Graffiti | NT (Monster Purple),0.1,107.0,0.0,15259,73,954.0,6.0,0.09,0.08
Sealed Graffiti | NT (Princess Pink),0.1,283.0,38.55,17070,74,936.0,7.0,0.08,0.09
Sealed Graffiti | NT (SWAT Blue),0.1,250.0,36.36,15262,98,798.0,7.0,0.07,0.07
Sealed Graffiti | NT (Shark White),0.1,150.0,8.7,16132,119,842.0,11.0,0.07,0.09
Sealed Graffiti | NT (Tiger Orange),0.1,130.0,16.95,15339,92,721.0,6.0,0.06,0.07
Sealed Graffiti | NT (Tracer Yellow),0.2,420.0,102.6,15782,108,925.0,10.0,0.08,0.1
Sealed Graffiti | NT (Violent Violet),0.1,347.0,57.65,15092,65,859.0,6.0,0.08,0.1
Sealed Graffiti | NT (War Pig Pink),0.1,190.0,12.99,15688,170,792.0,12.0,0.07,0.07
Sealed Graffiti | NT (Wire Blue),0.1,193.0,-4.35,15392,79,769.0,6.0,0.07,0.07
Sealed Graffiti | NaCl (Shark White),0.0,-93.0,0.0,4934524,32198,148904.0,982.0,0.03,0.03
Sealed Graffiti | Natus Vincere | Atlanta 2017,3.3,315.0,-3.43,60509,35,34029.0,112.0,1.79,3.38
Sealed Graffiti | Natus Vincere | Boston 2018,2.1,539.0,-21.59,15191,18,12434.0,40.0,1.49,2.17
Sealed Graffiti | Natus Vincere | Krakow 2017,2.6,650.0,37.39,36992,59,15898.0,129.0,1.18,2.05
Sealed Graffiti | Natus Vincere | London 2018,2.4,409.0,6.88,26806,33,17968.0,73.0,1.42,2.22
Sealed Graffiti | Nezha,0.9,-2.0,-25.32,8717,64,8184.0,67.0,0.94,1.05
Sealed Graffiti | Nice Shot,0.3,-67.0,26.69,158392,833,50888.0,219.0,0.32,0.27
Sealed Graffiti | Ninja (Battle Green),0.0,-92.0,0.0,198917,1456,5996.0,44.0,0.03,0.03
Sealed Graffiti | Ninja (Bazooka Pink),0.0,-93.0,0.0,214851,2431,6475.0,73.0,0.03,0.03
Sealed Graffiti | Ninja (Blood Red),0.0,-96.0,0.0,216100,1535,6599.0,48.0,0.03,0.03
Sealed Graffiti | Ninja (Brick Red),0.0,-91.0,0.0,200943,1794,6055.0,54.0,0.03,0.03
Sealed Graffiti | Ninja (Cash Green),0.0,-94.0,0.0,204785,1346,6173.0,40.0,0.03,0.03
Sealed Graffiti | Ninja (Desert Amber),0.0,-94.0,0.0,202631,2187,6101.0,66.0,0.03,0.03
Sealed Graffiti | Ninja (Dust Brown),0.0,-92.0,0.0,206226,1617,6208.0,49.0,0.03,0.03
Sealed Graffiti | Ninja (Frog Green),0.0,-94.0,0.0,197219,1355,5938.0,41.0,0.03,0.03
Sealed Graffiti | Ninja (Jungle Green),0.0,-97.0,0.0,202827,1151,6116.0,35.0,0.03,0.03
Sealed Graffiti | Ninja (Monarch Blue),0.0,-93.0,0.0,207536,1133,6261.0,34.0,0.03,0.03
Sealed Graffiti | Ninja (Monster Purple),0.0,-91.0,0.0,242659,1454,7325.0,44.0,0.03,0.03
Sealed Graffiti | Ninja (Princess Pink),0.0,-91.0,0.0,203007,1365,6113.0,41.0,0.03,0.03
Sealed Graffiti | Ninja (SWAT Blue),0.0,-97.0,0.0,220646,1475,6681.0,44.0,0.03,0.03
Sealed Graffiti | Ninja (Shark White),0.0,-95.0,0.0,209262,1354,6338.0,41.0,0.03,0.03
Sealed Graffiti | Ninja (Tiger Orange),0.0,-94.0,0.0,198853,1822,5990.0,55.0,0.03,0.03
Sealed Graffiti | Ninja (Tracer Yellow),0.0,-92.0,0.0,200792,1366,6054.0,41.0,0.03,0.03
Sealed Graffiti | Ninja (Violent Violet),0.0,-92.0,0.0,212044,1408,6385.0,42.0,0.03,0.03
Sealed Graffiti | Ninja (War Pig Pink),0.0,-91.0,0.0,200224,1727,6036.0,52.0,0.03,0.03
Sealed Graffiti | Ninja (Wire Blue),0.0,-94.0,0.0,202643,1370,6112.0,42.0,0.03,0.03
Sealed Graffiti | Ninjas in Pyjamas | London 2018,0.8,8.0,-31.64,17749,36,7768.0,37.0,0.65,1.03
Sealed Graffiti | Non-Veg,0.5,44.0,47.25,28613,215,11414.0,101.0,0.42,0.48
Sealed Graffiti | Noodles,0.4,44.0,12.83,27067,189,11162.0,78.0,0.43,0.42
Sealed Graffiti | North | Atlanta 2017,1.0,47.0,-13.86,53413,72,13713.0,72.0,0.35,1.04
Sealed Graffiti | North | Boston 2018,1.1,789.0,-24.28,13626,75,3463.0,96.0,0.39,1.25
Sealed Graffiti | North | Krakow 2017,0.7,293.0,-11.61,37669,27,5722.0,20.0,0.31,0.75
Sealed Graffiti | North | London 2018,0.8,344.0,-26.33,14806,20,3760.0,19.0,0.39,0.89
Sealed Graffiti | Noscope (Battle Green),0.0,-93.0,0.0,189597,1445,5717.0,43.0,0.03,0.03
Sealed Graffiti | Noscope (Bazooka Pink),0.0,-92.0,0.0,183486,1231,5532.0,37.0,0.03,0.03
Sealed Graffiti | Noscope (Blood Red),0.0,-97.0,0.0,205384,1345,6446.0,40.0,0.03,0.03
Sealed Graffiti | Noscope (Brick Red),0.0,-97.0,0.0,189143,1323,5721.0,40.0,0.03,0.03
Sealed Graffiti | Noscope (Cash Green),0.0,-92.0,0.0,197050,1862,5934.0,56.0,0.03,0.03
Sealed Graffiti | Noscope (Desert Amber),0.0,-93.0,0.0,189876,1359,5723.0,41.0,0.03,0.03
Sealed Graffiti | Noscope (Dust Brown),0.0,-88.0,0.0,195771,1109,5896.0,33.0,0.03,0.03
Sealed Graffiti | Noscope (Frog Green),0.0,-94.0,0.0,187345,1346,5643.0,40.0,0.03,0.03
Sealed Graffiti | Noscope (Jungle Green),0.0,-92.0,0.0,190073,1195,5724.0,36.0,0.03,0.03
Sealed Graffiti | Noscope (Monarch Blue),0.0,-92.0,0.0,190497,1243,5749.0,37.0,0.03,0.03
Sealed Graffiti | Noscope (Monster Purple),0.0,-94.0,0.0,189024,1390,5701.0,42.0,0.03,0.03
Sealed Graffiti | Noscope (Princess Pink),0.0,-92.0,0.0,182188,1255,5496.0,38.0,0.03,0.03
Sealed Graffiti | Noscope (SWAT Blue),0.0,-90.0,0.0,191115,1204,5758.0,36.0,0.03,0.03
Sealed Graffiti | Noscope (Shark White),0.0,-93.0,0.0,199169,1374,6021.0,41.0,0.03,0.03
Sealed Graffiti | Noscope (Tiger Orange),0.0,-99.0,0.0,189735,2250,5778.0,68.0,0.03,0.03
Sealed Graffiti | Noscope (Tracer Yellow),0.0,-88.0,0.0,188997,1406,5695.0,42.0,0.03,0.03
Sealed Graffiti | Noscope (Violent Violet),0.0,-94.0,0.0,185689,1311,5600.0,39.0,0.03,0.03
Sealed Graffiti | Noscope (War Pig Pink),0.0,-93.0,0.0,191021,1904,5750.0,57.0,0.03,0.03
Sealed Graffiti | Noscope (Wire Blue),0.0,-93.0,0.0,188312,1288,5677.0,39.0,0.03,0.03
Sealed Graffiti | OMG (Battle Green),0.1,340.0,24.53,14858,77,941.0,10.0,0.09,0.13
Sealed Graffiti | OMG (Bazooka Pink),0.3,883.0,0.34,15518,79,960.0,20.0,0.11,0.26
Sealed Graffiti | OMG (Blood Red),0.3,927.0,-2.53,16492,39,1419.0,12.0,0.16,0.29
Sealed Graffiti | OMG (Brick Red),0.2,733.0,54.32,15095,67,822.0,12.0,0.08,0.18
Sealed Graffiti | OMG (Cash Green),0.1,357.0,17.09,14908,116,696.0,13.0,0.07,0.11
Sealed Graffiti | OMG (Desert Amber),0.1,220.0,-10.28,14853,112,715.0,13.0,0.07,0.12
Sealed Graffiti | OMG (Dust Brown),0.1,347.0,26.42,14740,114,678.0,13.0,0.06,0.11
Sealed Graffiti | OMG (Frog Green),0.1,370.0,-3.42,14278,85,681.0,10.0,0.07,0.12
Sealed Graffiti | OMG (Jungle Green),0.1,390.0,-4.55,14266,75,689.0,10.0,0.07,0.13
Sealed Graffiti | OMG (Monarch Blue),0.2,457.0,14.38,14559,71,741.0,11.0,0.08,0.16
Sealed Graffiti | OMG (Monster Purple),0.3,783.0,94.85,16193,72,1065.0,14.0,0.11,0.18
Sealed Graffiti | OMG (Princess Pink),0.2,483.0,35.66,14668,88,775.0,13.0,0.08,0.15
Sealed Graffiti | OMG (SWAT Blue),0.2,597.0,12.97,14554,84,766.0,15.0,0.08,0.18
Sealed Graffiti | OMG (Shark White),0.6,2007.0,265.32,15304,78,951.0,17.0,0.1,0.21
Sealed Graffiti | OMG (Tiger Orange),0.2,410.0,4.79,14566,93,721.0,11.0,0.07,0.12
Sealed Graffiti | OMG (Tracer Yellow),0.2,457.0,53.21,15320,89,857.0,12.0,0.09,0.14
Sealed Graffiti | OMG (Violent Violet),0.3,953.0,1.94,15077,51,891.0,11.0,0.09,0.19
Sealed Graffiti | OMG (War Pig Pink),0.2,533.0,32.87,14543,71,743.0,10.0,0.08,0.15
Sealed Graffiti | OMG (Wire Blue),0.2,633.0,35.8,14575,75,727.0,13.0,0.07,0.17
Sealed Graffiti | Okay (Battle Green),0.1,180.0,90.91,16353,115,661.0,8.0,0.05,0.06
Sealed Graffiti | Okay (Bazooka Pink),0.1,327.0,197.67,17222,120,694.0,9.0,0.05,0.07
Sealed Graffiti | Okay (Blood Red),0.1,317.0,48.81,17023,102,740.0,9.0,0.06,0.09
Sealed Graffiti | Okay (Brick Red),0.2,463.0,212.96,16363,106,640.0,7.0,0.05,0.06
Sealed Graffiti | Okay (Cash Green),0.1,177.0,20.29,16124,120,915.0,8.0,0.05,0.06
Sealed Graffiti | Okay (Desert Amber),0.0,33.0,-4.76,16310,191,603.0,12.0,0.04,0.06
Sealed Graffiti | Okay (Dust Brown),0.1,240.0,126.67,16445,185,607.0,11.0,0.04,0.06
Sealed Graffiti | Okay (Frog Green),0.1,177.0,20.29,15983,149,595.0,9.0,0.05,0.06
Sealed Graffiti | Okay (Jungle Green),0.0,53.0,-25.81,15767,94,592.0,6.0,0.05,0.06
Sealed Graffiti | Okay (Monarch Blue),0.1,149.0,102.33,15853,82,597.0,6.0,0.05,0.07
Sealed Graffiti | Okay (Monster Purple),0.1,130.0,6.15,16730,83,684.0,7.0,0.05,0.09
Sealed Graffiti | Okay (Princess Pink),0.1,150.0,-6.25,16253,62,693.0,5.0,0.05,0.07
Sealed Graffiti | Okay (SWAT Blue),0.1,373.0,230.23,15945,145,600.0,10.0,0.05,0.07
Sealed Graffiti | Okay (Shark White),0.2,440.0,252.17,17956,209,748.0,52.0,0.06,0.39
Sealed Graffiti | Okay (Tiger Orange),0.1,157.0,11.59,17447,82,676.0,5.0,0.05,0.06
Sealed Graffiti | Okay (Tracer Yellow),0.1,207.0,43.75,17515,81,683.0,5.0,0.05,0.06
Sealed Graffiti | Okay (Violent Violet),0.2,443.0,254.35,15859,126,617.0,8.0,0.05,0.07
Sealed Graffiti | Okay (War Pig Pink),0.1,213.0,108.89,16156,211,636.0,44.0,0.05,0.28
Sealed Graffiti | Okay (Wire Blue),0.1,207.0,80.39,16124,109,602.0,7.0,0.05,0.06
Sealed Graffiti | Old School,0.4,-56.0,6.25,67485,401,24947.0,143.0,0.38,0.36
Sealed Graffiti | Oops (Battle Green),0.1,297.0,50.63,16032,137,668.0,11.0,0.05,0.08
Sealed Graffiti | Oops (Bazooka Pink),0.5,1543.0,240.0,17518,72,1623.0,13.0,0.15,0.18
Sealed Graffiti | Oops (Blood Red),1.2,3463.0,314.29,18565,36,2377.0,12.0,0.24,0.34
Sealed Graffiti | Oops (Brick Red),0.1,220.0,14.29,16895,74,979.0,9.0,0.09,0.12
Sealed Graffiti | Oops (Cash Green),0.1,183.0,6.25,16081,128,652.0,9.0,0.05,0.07
Sealed Graffiti | Oops (Desert Amber),0.1,207.0,19.48,15892,118,663.0,9.0,0.05,0.07
Sealed Graffiti | Oops (Dust Brown),0.0,53.0,-16.36,16581,124,650.0,9.0,0.05,0.06
Sealed Graffiti | Oops (Frog Green),0.1,183.0,-7.61,16769,88,715.0,7.0,0.06,0.08
Sealed Graffiti | Oops (Jungle Green),0.0,47.0,-50.0,15805,109,668.0,9.0,0.06,0.07
Sealed Graffiti | Oops (Monarch Blue),0.1,273.0,30.23,15675,94,689.0,8.0,0.06,0.09
Sealed Graffiti | Oops (Monster Purple),0.1,290.0,-17.61,16348,67,941.0,10.0,0.09,0.15
Sealed Graffiti | Oops (Princess Pink),0.1,337.0,67.95,15978,80,920.0,8.0,0.08,0.1
Sealed Graffiti | Oops (SWAT Blue),0.1,183.0,10.39,15891,108,717.0,9.0,0.06,0.08
Sealed Graffiti | Oops (Shark White),0.1,303.0,47.78,17440,128,823.0,11.0,0.06,0.09
Sealed Graffiti | Oops (Tiger Orange),0.2,413.0,97.44,16104,84,679.0,7.0,0.06,0.08
Sealed Graffiti | Oops (Tracer Yellow),0.1,207.0,-14.81,16882,68,802.0,7.0,0.07,0.09
Sealed Graffiti | Oops (Violent Violet),0.2,593.0,153.66,15985,85,845.0,13.0,0.08,0.15
Sealed Graffiti | Oops (War Pig Pink),0.1,257.0,16.3,15481,80,763.0,8.0,0.07,0.1
Sealed Graffiti | Oops (Wire Blue),0.1,220.0,220.0,15572,81,672.0,6.0,0.06,0.07
Sealed Graffiti | OpTic Gaming | Atlanta 2017,1.8,123.0,23.77,46235,66,13486.0,112.0,0.59,1.64
Sealed Graffiti | OpTic Gaming | London 2018,0.9,243.0,-8.15,15575,32,4335.0,33.0,0.47,1.02
Sealed Graffiti | PENTA Sports | Krakow 2017,0.8,113.0,-1.12,40623,47,6433.0,40.0,0.32,0.82
Sealed Graffiti | PGL | Krakow 2017,0.8,164.0,-21.46,38010,39,6404.0,33.0,0.34,0.84
Sealed Graffiti | Phoenix,0.2,-70.0,5.73,159251,927,40370.0,203.0,0.25,0.22
Sealed Graffiti | Piggles (Bazooka Pink),0.0,-92.0,-19.51,597243,4211,21469.0,188.0,0.04,0.04
Sealed Graffiti | Piggles (Blood Red),0.0,-92.0,-9.09,566453,4200,17880.0,146.0,0.03,0.03
Sealed Graffiti | Piggles (Brick Red),0.0,-91.0,-21.05,552797,4049,16691.0,130.0,0.03,0.03
Sealed Graffiti | Piggles (Desert Amber),0.0,-93.0,0.0,546936,3663,16456.0,112.0,0.03,0.03
Sealed Graffiti | Piggles (Dust Brown),0.0,-91.0,0.0,555246,3647,16701.0,111.0,0.03,0.03
Sealed Graffiti | Piggles (Monster Purple),0.1,-86.0,19.57,611603,4466,22977.0,213.0,0.04,0.05
Sealed Graffiti | Piggles (Princess Pink),0.0,-94.0,8.57,584090,3899,18540.0,149.0,0.03,0.04
Sealed Graffiti | Piggles (Tiger Orange),0.0,-91.0,0.0,542496,3702,16319.0,112.0,0.03,0.03
Sealed Graffiti | Piggles (Tracer Yellow),0.0,-87.0,53.33,553161,3715,16678.0,114.0,0.03,0.03
Sealed Graffiti | Piggles (War Pig Pink),0.0,-96.0,-18.42,552481,4007,17350.0,139.0,0.03,0.03
Sealed Graffiti | Pixiu,0.6,-9.0,-57.17,10050,59,8753.0,65.0,0.88,1.11
Sealed Graffiti | Pocket BBQ,0.3,-55.0,-19.3,66288,335,17243.0,116.0,0.27,0.33
Sealed Graffiti | Popdog (Battle Green),0.0,-93.0,0.0,218698,1245,6585.0,37.0,0.03,0.03
Sealed Graffiti | Popdog (Bazooka Pink),0.0,-93.0,0.0,224797,1371,6767.0,41.0,0.03,0.03
Sealed Graffiti | Popdog (Blood Red),0.0,-89.0,0.0,234229,1277,7045.0,38.0,0.03,0.03
Sealed Graffiti | Popdog (Brick Red),0.0,-90.0,0.0,223233,1278,6720.0,38.0,0.03,0.03
Sealed Graffiti | Popdog (Cash Green),0.0,-86.0,0.0,228182,1616,6864.0,48.0,0.03,0.03
Sealed Graffiti | Popdog (Desert Amber),0.0,-86.0,0.0,226447,1552,6811.0,47.0,0.03,0.03
Sealed Graffiti | Popdog (Dust Brown),0.0,-90.0,0.0,233242,1230,7015.0,37.0,0.03,0.03
Sealed Graffiti | Popdog (Frog Green),0.0,-88.0,0.0,228256,1946,6863.0,58.0,0.03,0.03
Sealed Graffiti | Popdog (Jungle Green),0.0,-87.0,0.0,228263,1420,6863.0,43.0,0.03,0.03
Sealed Graffiti | Popdog (Monarch Blue),0.0,-92.0,0.0,220971,1607,6649.0,48.0,0.03,0.03
Sealed Graffiti | Popdog (Monster Purple),0.0,-89.0,0.0,221531,1337,6660.0,40.0,0.03,0.03
Sealed Graffiti | Popdog (Princess Pink),0.0,-84.0,0.0,223939,1365,6735.0,41.0,0.03,0.03
Sealed Graffiti | Popdog (SWAT Blue),0.0,-87.0,0.0,216762,2475,6519.0,74.0,0.03,0.03
Sealed Graffiti | Popdog (Shark White),0.0,-94.0,0.0,244237,1349,7369.0,41.0,0.03,0.03
Sealed Graffiti | Popdog (Tiger Orange),0.0,-90.0,0.0,224936,1240,6765.0,37.0,0.03,0.03
Sealed Graffiti | Popdog (Tracer Yellow),0.0,-92.0,0.0,221653,1937,6669.0,58.0,0.03,0.03
Sealed Graffiti | Popdog (Violent Violet),0.0,-89.0,0.0,216537,1319,6516.0,40.0,0.03,0.03
Sealed Graffiti | Popdog (War Pig Pink),0.0,-93.0,0.0,223867,1470,6737.0,44.0,0.03,0.03
Sealed Graffiti | Popdog (Wire Blue),0.0,-92.0,0.0,227326,1436,6842.0,43.0,0.03,0.03
Sealed Graffiti | Puke (Battle Green),0.2,630.0,5.8,15913,68,1276.0,13.0,0.14,0.2
Sealed Graffiti | Puke (Bazooka Pink),0.2,730.0,-6.39,15187,30,1161.0,7.0,0.14,0.24
Sealed Graffiti | Puke (Blood Red),0.9,2850.0,66.35,16288,51,1475.0,42.0,0.17,0.8
Sealed Graffiti | Puke (Brick Red),0.2,600.0,21.39,15241,77,939.0,13.0,0.1,0.17
Sealed Graffiti | Puke (Cash Green),0.2,513.0,26.03,15023,78,931.0,12.0,0.1,0.15
Sealed Graffiti | Puke (Desert Amber),0.1,387.0,7.35,15259,84,897.0,14.0,0.09,0.17
Sealed Graffiti | Puke (Dust Brown),0.2,480.0,12.99,15241,78,851.0,12.0,0.09,0.15
Sealed Graffiti | Puke (Frog Green),0.2,620.0,19.34,15302,47,973.0,8.0,0.1,0.18
Sealed Graffiti | Puke (Jungle Green),0.3,760.0,66.45,16328,63,2077.0,14.0,0.19,0.23
Sealed Graffiti | Puke (Monarch Blue),0.3,1007.0,101.21,14889,79,903.0,14.0,0.1,0.16
Sealed Graffiti | Puke (Monster Purple),0.3,747.0,40.33,15920,64,1148.0,12.0,0.12,0.19
Sealed Graffiti | Puke (Princess Pink),0.3,760.0,69.74,14928,77,948.0,14.0,0.1,0.17
Sealed Graffiti | Puke (SWAT Blue),0.1,387.0,5.04,15687,56,976.0,9.0,0.1,0.16
Sealed Graffiti | Puke (Shark White),0.2,603.0,37.01,15235,75,1091.0,14.0,0.13,0.18
Sealed Graffiti | Puke (Tiger Orange),0.2,483.0,30.6,15428,88,955.0,14.0,0.09,0.16
Sealed Graffiti | Puke (Tracer Yellow),0.2,623.0,39.1,15357,82,1085.0,13.0,0.12,0.15
Sealed Graffiti | Puke (Violent Violet),0.2,660.0,9.62,14862,59,1001.0,10.0,0.12,0.18
Sealed Graffiti | Puke (War Pig Pink),0.2,727.0,67.57,14957,66,950.0,13.0,0.1,0.19
Sealed Graffiti | Puke (Wire Blue),0.2,490.0,5.99,15191,63,884.0,10.0,0.09,0.15
Sealed Graffiti | QQ (Battle Green),0.0,-89.0,0.0,200473,1398,6031.0,42.0,0.03,0.03
Sealed Graffiti | QQ (Bazooka Pink),0.0,-86.0,0.0,211610,2293,6565.0,266.0,0.03,0.03
Sealed Graffiti | QQ (Blood Red),0.0,-90.0,0.0,213182,1622,6417.0,49.0,0.03,0.03
Sealed Graffiti | QQ (Brick Red),0.0,-88.0,0.0,200680,1727,6039.0,52.0,0.03,0.03
Sealed Graffiti | QQ (Cash Green),0.0,-92.0,0.0,202036,4915,7041.0,1108.0,0.03,0.03
Sealed Graffiti | QQ (Desert Amber),0.0,-90.0,0.0,203285,4583,6826.0,848.0,0.03,0.03
Sealed Graffiti | QQ (Dust Brown),0.0,-91.0,0.0,207992,1367,6252.0,41.0,0.03,0.03
Sealed Graffiti | QQ (Frog Green),0.0,-92.0,0.0,203002,4711,7055.0,1092.0,0.03,0.03
Sealed Graffiti | QQ (Jungle Green),0.0,-91.0,0.0,201623,2698,6316.0,326.0,0.03,0.03
Sealed Graffiti | QQ (Monarch Blue),0.0,-94.0,0.0,210917,2512,6460.0,82.0,0.03,0.03
Sealed Graffiti | QQ (Monster Purple),0.0,-91.0,0.0,204177,1598,6144.0,48.0,0.03,0.03
Sealed Graffiti | QQ (Princess Pink),0.0,-93.0,0.0,204103,2472,6487.0,420.0,0.03,0.03
Sealed Graffiti | QQ (SWAT Blue),0.0,-90.0,0.0,204139,1384,6255.0,42.0,0.03,0.03
Sealed Graffiti | QQ (Shark White),0.0,-91.0,0.0,209752,2680,6596.0,362.0,0.03,0.03
Sealed Graffiti | QQ (Tiger Orange),0.0,-92.0,0.0,199684,5075,6939.0,1081.0,0.03,0.03
Sealed Graffiti | QQ (Tracer Yellow),0.0,-89.0,0.0,202080,2166,6354.0,339.0,0.03,0.03
Sealed Graffiti | QQ (Violent Violet),0.0,-93.0,0.0,199214,1970,6018.0,82.0,0.03,0.03
Sealed Graffiti | QQ (War Pig Pink),0.0,-89.0,0.0,204728,2562,6504.0,417.0,0.03,0.03
Sealed Graffiti | QQ (Wire Blue),0.0,-84.0,0.0,203253,4248,6861.0,878.0,0.03,0.03
Sealed Graffiti | Quantum Bellator Fire | Boston 2018,1.2,393.0,47.07,13243,35,3294.0,52.0,0.38,1.44
Sealed Graffiti | Question Mark (Battle Green),0.2,510.0,-16.06,15189,51,989.0,10.0,0.1,0.19
