date,price_pounds,volume
2022-09-07,10.965,7
2022-09-08,11.855,1
2022-09-09,10.513,5
2022-09-10,10.734,13
2022-09-11,10.368,9
2022-09-12,10.846,24
2022-09-13,11.157,5
2022-09-14,10.592,12
2022-09-15,10.536,6
2022-09-16,11.011,13
2022-09-17,10.761,3
2022-09-18,10.078,14
2022-09-19,9.492,4
2022-09-20,9.75,11
2022-09-21,9.956,4
2022-09-22,9.881,6
2022-09-23,9.161,8
2022-09-24,9.667,3
2022-09-25,9.853,10
2022-09-26,9.67,6
2022-09-27,9.582,7
2022-09-28,8.719,4
2022-09-29,9.522,10
2022-09-30,9.789,3
2022-10-01,9.744,12
2022-10-02,9.775,8
2022-10-03,9.634,7
2022-10-04,9.622,5
2022-10-05,9.7,14
2022-10-06,9.455,7
2022-10-07,9.724,7
2022-10-08,9.475,8
2022-10-09,8.949,5
2022-10-10,9.004,6
2022-10-11,9.291,7
2022-10-12,9.175,3
2022-10-13,9.072,10
2022-10-14,9.178,3
2022-10-15,9.408,5
2022-10-16,9.759,11
2022-10-17,9.823,3
2022-10-18,10.028,6
2022-10-19,9.931,8
2022-10-20,10.192,4
2022-10-21,9.599,10
2022-10-22,8.285,6
2022-10-23,9.252,6
2022-10-24,8.857,6
2022-10-25,9.562,13
2022-10-26,9.308,7
2022-10-27,9.547,3
2022-10-28,9.642,5
2022-10-29,8.98,8
2022-10-30,9.537,1
2022-10-31,9.579,8
2022-11-01,9.679,7
2022-11-02,9.906,6
2022-11-03,9.965,9
2022-11-04,9.888,10
2022-11-05,9.361,11
2022-11-06,9.439,6
2022-11-07,10.085,10
2022-11-08,9.979,11
2022-11-09,10.302,19
2022-11-10,10.538,3
2022-11-11,10.408,4
2022-11-12,10.417,8
2022-11-13,10.444,5
2022-11-14,10.459,11
2022-11-15,10.502,4
2022-11-16,9.926,10
2022-11-17,9.793,11
2022-11-18,9.835,19
2022-11-19,10.09,14
2022-11-20,8.653,21
2022-11-21,9.367,4
2022-11-22,8.843,6
2022-11-23,8.823,7
2022-11-24,9.034,12
2022-11-25,9.245,6
2022-11-26,8.973,6
2022-11-27,9.186,14
2022-11-28,9.414,15
2022-11-29,9.175,14
2022-11-30,8.079,8
2022-12-01,8.796,14
2022-12-02,8.667,6
2022-12-03,8.988,11
2022-12-04,9.105,6
2022-12-05,9.157,4
2022-12-06,8.528,6
2022-12-07,8.969,5
2022-12-08,9.107,7
2022-12-09,8.703,5
2022-12-10,8.673,11
2022-12-11,9.083,23
2022-12-12,9.306,15
2022-12-13,9.095,9
2022-12-14,9.112,22
2022-12-15,9.365,16
2022-12-16,8.797,12
2022-12-17,8.679,6
2022-12-18,9.138,19
2022-12-19,8.529,3
2022-12-20,9.155,5
2022-12-21,8.695,6
2022-12-22,8.526,6
2022-12-23,8.419,5
2022-12-24,8.684,7
2022-12-25,8.612,14
2022-12-26,8.73,9
2022-12-27,8.675,9
2022-12-28,8.021,17
2022-12-29,8.66,13
2022-12-30,8.283,21
2022-12-31,8.147,14
2023-01-01,8.216,11
2023-01-02,8.231,8
2023-01-03,8.532,5
2023-01-04,8.287,10
2023-01-05,8.503,29
2023-01-06,8.897,9
2023-01-07,9.084,11
2023-01-08,9.163,11
2023-01-09,8.822,5
2023-01-10,9.395,7
2023-01-11,9.031,8
2023-01-12,8.724,18
2023-01-13,7.869,8
2023-01-14,8.988,11
2023-01-15,9.243,13
2023-01-16,9.194,15
2023-01-17,9.935,56
2023-01-18,10.286,7
2023-01-19,9.909,10
2023-01-20,10.122,11
2023-01-21,10.06,23
2023-01-22,10.524,9
2023-01-23,10.714,14
2023-01-24,10.683,24
2023-01-25,9.999,5
2023-01-26,10.335,15
2023-01-27,10.341,37
2023-01-28,10.248,15
2023-01-29,10.383,7
2023-01-30,9.575,21
2023-01-31,10.256,10
2023-02-01,10.314,13
2023-02-02,9.883,9
2023-02-03,10.111,12
2023-02-04,10.361,12
2023-02-05,10.922,6
2023-02-06,10.888,5
2023-02-07,10.226,11
2023-02-08,10.649,7
2023-02-09,10.528,10
2023-02-10,10.061,6
2023-02-11,9.057,8
2023-02-12,9.913,22
2023-02-13,9.635,9
2023-02-14,9.405,6
2023-02-15,9.578,10
2023-02-16,10.11,22
2023-02-17,9.399,75
2023-02-18,10.229,4
2023-02-19,9.934,10
2023-02-20,10.112,21
2023-02-21,10.038,13
2023-02-22,9.875,11
2023-02-23,9.543,7
2023-02-24,9.424,12
2023-02-25,9.467,22
2023-02-26,9.464,27
2023-02-27,9.79,31
2023-02-28,9.262,14
2023-03-01,9.911,16
2023-03-02,10.047,10
2023-03-03,10.02,17
2023-03-04,9.821,12
2023-03-05,10.188,16
2023-03-06,9.951,17
2023-03-07,10.283,12
2023-03-08,10.334,17
2023-03-09,9.582,7
2023-03-10,9.258,9
2023-03-11,9.865,17
2023-03-12,10.302,10
2023-03-13,10.196,10
2023-03-14,9.928,22
2023-03-15,10.249,15
2023-03-16,9.881,11
2023-03-17,9.89,20
2023-03-18,10.255,61
2023-03-19,10.683,77
2023-03-20,10.529,10
2023-03-21,10.701,9
2023-03-22,14.279,87
2023-03-23,14.583,28
2023-03-24,15.115,19
2023-03-25,14.582,16
2023-03-26,14.481,18
2023-03-27,14.986,37
2023-03-28,13.002,9
2023-03-29,13.912,58
2023-03-30,13.981,7
2023-03-31,15.385,19
2023-04-01,15.122,26
2023-04-02,14.798,37
2023-04-03,14.7,12
2023-04-04,13.297,10
2023-04-05,14.594,14
2023-04-06,14.447,12
2023-04-07,14.211,24
2023-04-08,13.985,12
2023-04-09,13.827,17
2023-04-10,13.987,16
2023-04-11,13.813,14
2023-04-12,13.099,15
2023-04-13,12.978,7
2023-04-14,13.191,20
2023-04-15,13.62,17
2023-04-16,13.975,11
2023-04-17,12.985,19
2023-04-18,13.443,14
2023-04-19,13.855,8
2023-04-20,13.438,19
2023-04-21,13.329,30
2023-04-22,13.168,19
2023-04-23,13.177,25
2023-04-24,12.126,17
2023-04-25,12.352,9
2023-04-26,12.012,15
2023-04-27,11.783,21
2023-04-28,12.057,18
2023-04-29,12.106,14
2023-04-30,11.96,9
2023-05-01,12.031,12
2023-05-02,11.878,19
2023-05-03,11.773,29
2023-05-04,11.697,10
2023-05-05,11.288,16
2023-05-06,11.229,20
2023-05-07,11.601,20
2023-05-08,11.773,13
2023-05-09,10.808,13
2023-05-10,11.491,6
2023-05-11,11.351,10
2023-05-12,11.42,18
2023-05-13,11.425,8
2023-05-14,11.379,6
2023-05-15,11.348,6
2023-05-16,11.18,10
2023-05-17,10.636,9
2023-05-18,10.609,15
2023-05-19,10.757,11
2023-05-20,10.857,11
2023-05-21,10.74,14
2023-05-22,11.047,12
2023-05-23,10.581,7
2023-05-24,10.583,8
2023-05-25,10.514,21
2023-05-26,10.352,7
2023-05-27,10.622,12
2023-05-28,10.498,6
2023-05-29,10.499,20
2023-05-30,10.424,16
2023-05-31,10.767,9
2023-06-01,11.081,25
2023-06-02,10.987,13
2023-06-03,11.246,3
2023-06-04,11.698,20
2023-06-05,11.789,7
2023-06-06,12.009,9
2023-06-07,12.359,8
2023-06-08,11.877,7
2023-06-09,12.35,4
2023-06-10,12.297,9
2023-06-11,12.455,18
2023-06-12,11.972,10
2023-06-13,11.267,12
2023-06-14,11.981,12
2023-06-15,11.156,24
2023-06-16,11.55,4
2023-06-17,11.654,5
2023-06-18,12.262,4
2023-06-19,12.213,14
2023-06-20,12.294,6
2023-06-21,12.354,7
2023-06-22,12.577,3
2023-06-23,11.991,10
2023-06-24,12.522,5
2023-06-25,12.255,4
2023-06-26,12.367,5
2023-06-27,11.556,10
2023-06-28,11.372,5
2023-06-29,11.722,7
2023-06-30,11.405,20
2023-07-01,11.133,12
2023-07-02,11.053,11
2023-07-03,11.278,4
2023-07-04,10.94,24
2023-07-05,11.106,5
2023-07-06,11.035,10
2023-07-07,11.229,10
2023-07-08,11.253,7
2023-07-09,11.249,11
2023-07-10,11.48,15
2023-07-11,10.656,10
2023-07-12,11.226,11
2023-07-13,11.181,5
2023-07-14,11.117,10
2023-07-15,11.233,8
2023-07-16,10.523,40
2023-07-17,9.84,9
2023-07-18,10.167,4
2023-07-19,10.263,17
2023-07-20,10.955,10
2023-07-21,10.401,5
2023-07-22,10.42,7
2023-07-23,10.7,11
2023-07-24,10.914,5
2023-07-25,10.942,7
2023-07-26,10.837,11
2023-07-27,11.136,10
2023-07-28,11.081,3
2023-07-29,11.165,11
2023-07-30,11.173,11
2023-07-31,11.33,9
2023-08-01,11.353,17
2023-08-02,12.277,13
2023-08-03,12.281,7
2023-08-04,12.208,24
2023-08-05,12.437,8
2023-08-06,11.486,13
2023-08-07,11.634,5
2023-08-08,12.143,8
2023-08-09,12.121,4
2023-08-10,11.513,8
2023-08-11,11.183,7
2023-08-12,10.764,15
2023-08-13,11.058,11
2023-08-14,10.812,13
2023-08-15,10.53,13
2023-08-16,10.526,10
2023-08-17,10.996,8
2023-08-19,11.979,5
2023-08-20,11.971,6
2023-08-21,11.914,1
2023-08-22,11.934,6
2023-08-23,11.91,3
2023-08-24,11.748,10
2023-08-25,11.837,10
2023-08-26,11.386,6
2023-08-27,11.472,8
2023-08-28,10.971,13
2023-08-29,11.614,5
2023-08-30,10.991,6
2023-08-31,10.777,11
2023-09-01,9.911,12
2023-09-02,10.291,9
2023-09-03,11.542,9
2023-09-04,11.667,5
2023-09-05,12.135,9
2023-09-06,12.043,7
2023-09-07,12.173,6
2023-09-08,11.811,16
2023-09-09,12.294,25
2023-09-10,12.566,6
2023-09-11,12.416,8
2023-09-12,11.164,8
2023-09-13,12.478,19
2023-09-14,12.713,16
2023-09-15,12.683,31
2023-09-16,12.62,6
2023-09-17,13.112,11
2023-09-18,12.836,10
2023-09-19,13.232,5
2023-09-20,13.248,8
2023-09-21,13.038,6
2023-09-22,13.195,9
2023-09-23,12.966,8
2023-09-24,12.308,14
2023-09-25,13.156,17
2023-09-26,13.31,7
2023-09-27,13.863,15
2023-09-28,14.42,13
2023-09-29,14.648,23
2023-09-30,13.987,13
2023-10-01,14.4,56
2023-10-02,13.92,35
2023-10-03,14.757,16
2023-10-04,16.616,11
2023-10-05,16.544,5
2023-10-06,14.644,8
2023-10-07,16.042,8
2023-10-08,16.208,17
2023-10-09,16.789,6
2023-10-10,16.004,23
2023-10-11,16.872,9
2023-10-12,16.798,7
2023-10-13,16.806,9
2023-10-14,17.748,13
2023-10-15,18.178,14
2023-10-16,19.369,5
2023-10-17,19.427,7
2023-10-18,20.602,12
2023-10-19,18.268,3
2023-10-20,18.753,3
2023-10-21,18.481,6
2023-10-22,16.976,5
2023-10-23,17.69,11
2023-10-24,18.733,9
2023-10-25,17.313,3
2023-10-26,17.866,6
2023-10-27,17.771,6
2023-10-28,16.392,2
2023-10-29,17.882,6
2023-10-30,18.507,6
2023-10-31,17.887,4
2023-11-01,17.587,4
2023-11-02,19.012,7
2023-11-03,19.076,2
2023-11-04,18.994,4
2023-11-05,16.949,5
2023-11-07,17.517,3
2023-11-08,17.817,6
2023-11-09,18.318,8
2023-11-10,18.572,12
2023-11-11,18.615,6
2023-11-12,17.104,13
2023-11-13,18.86,2
2023-11-14,18.689,3
2023-11-15,18.729,3
2023-11-16,17.497,5
2023-11-17,17.764,3
2023-11-18,17.14,3
2023-11-19,17.494,7
2023-11-20,17.485,2
2023-11-21,16.149,4
2023-11-22,14.842,1
2023-11-23,16.379,4
2023-11-24,17.198,1
2023-11-25,17.083,1
2023-11-26,16.96,8
2023-11-27,16.941,1
2023-11-28,17.574,4
2023-11-29,15.968,2
2023-11-30,15.3,3
2023-12-01,17.814,11
2023-12-02,16.744,1
2023-12-04,17.461,4
2023-12-05,17.394,5
2023-12-07,17.092,7
2023-12-08,16.364,3
2023-12-09,16.092,5
2023-12-10,16.737,2
2023-12-11,17.096,6
2023-12-12,17.03,6
2023-12-13,17.294,3
2023-12-15,17.443,13
2023-12-16,17.611,3
2023-12-17,16.034,11
2023-12-18,17.622,1
2023-12-19,17.506,3
2023-12-21,17.341,4
2023-12-22,16.988,5
2023-12-23,16.921,4
2023-12-25,17.559,1
2023-12-26,16.448,8
2023-12-27,17.555,3
2023-12-28,17.606,1
2023-12-29,16.948,1
2023-12-30,17.176,3
2023-12-31,16.645,2
2024-01-01,17.267,5
2024-01-02,15.462,14
2024-01-04,16.164,10
2024-01-05,16.839,6
2024-01-06,17.444,3
2024-01-07,17.445,3
2024-01-08,17.416,4
2024-01-09,17.434,7
2024-01-10,16.093,2
2024-01-11,15.129,6
2024-01-12,15.164,2
2024-01-13,17.591,1
2024-01-14,17.491,7
2024-01-15,17.627,1
2024-01-16,17.583,3
2024-01-17,16.207,2
2024-01-18,15.356,4
2024-01-19,15.499,14
2024-01-20,14.748,9
2024-01-21,15.833,4
2024-01-22,15.517,3
2024-01-23,15.84,2
2024-01-24,14.636,8
2024-01-25,15.173,5
2024-01-26,14.634,2
2024-01-27,15.507,1
2024-01-28,11.711,4
2024-01-29,9.813,2
2024-01-30,14.873,1
2024-01-31,14.051,3
2024-02-01,14.347,9
2024-02-02,14.473,2
2024-02-03,13.587,3
2024-02-04,13.765,4
2024-02-05,13.673,2
2024-02-06,12.201,4
2024-02-07,14.007,6
2024-02-08,12.28,6
2024-02-09,14.177,2
2024-02-10,13.64,2
2024-02-12,13.302,4
2024-02-13,13.431,8
2024-02-14,13.619,4
2024-02-15,13.613,2
2024-02-16,13.557,7
2024-02-17,13.55,5
2024-02-18,13.465,4
2024-02-19,13.49,9
2024-02-20,13.955,4
2024-02-21,13.441,3
2024-02-22,13.992,5
2024-02-23,13.3,5
2024-02-25,13.446,6
2024-02-26,13.651,5
2024-02-27,12.107,10
2024-02-28,12.115,8
2024-02-29,12.17,6
2024-03-01,11.831,5
2024-03-02,11.915,7
2024-03-03,12.841,18
2024-03-04,13.634,2
2024-03-05,13.603,3
2024-03-06,13.325,6
2024-03-07,13.604,6
2024-03-08,13.633,3
2024-03-09,13.655,11
2024-03-10,13.392,8
2024-03-11,13.582,4
2024-03-12,13.271,7
2024-03-13,13.717,2
2024-03-14,12.477,8
2024-03-15,12.069,8
2024-03-16,12.258,13
2024-03-17,11.853,12
2024-03-18,11.454,4
2024-03-20,12.598,3
2024-03-21,12.177,3
2024-03-22,12.848,4
2024-03-23,12.716,5
2024-03-24,12.914,1
2024-03-25,12.819,3
2024-03-26,12.159,2
2024-03-27,12.654,5
2024-03-28,12.899,3
2024-03-29,12.332,4
2024-03-30,12.499,3
2024-03-31,12.922,2
2024-04-01,12.527,6
2024-04-02,12.61,1
2024-04-03,12.436,1
2024-04-04,12.606,4
2024-04-05,12.829,1
2024-04-06,12.844,5
2024-04-07,12.883,2
2024-04-08,12.91,3
2024-04-09,12.935,21
2024-04-10,13.128,8
2024-04-12,12.648,4
2024-04-13,12.907,3
2024-04-14,13.318,4
2024-04-16,11.941,4
2024-04-17,12.249,5
2024-04-18,12.978,1
2024-04-19,11.606,9
2024-04-20,12.736,2
2024-04-21,12.569,7
2024-04-22,12.74,1
2024-04-23,12.28,5
2024-04-24,10.855,1
2024-04-25,11.061,4
2024-04-26,11.561,9
2024-04-27,11.175,8
2024-04-28,11.42,7
2024-04-29,10.698,2
2024-04-30,10.095,1
2024-05-01,10.941,3
2024-05-02,10.724,8
2024-05-03,10.319,2
2024-05-04,10.729,8
2024-05-05,10.933,1
2024-05-06,10.556,6
2024-05-07,11.005,6
2024-05-08,11.159,9
2024-05-09,11.599,5
2024-05-10,11.889,8
2024-05-11,12.116,5
2024-05-12,12.225,8
2024-05-13,12.604,10
2024-05-14,12.684,5
2024-05-15,13.175,2
2024-05-15,13.282,2
2024-05-16,13.283,1
2024-05-16,13.32,4
2024-05-16,13.338,1
2024-05-16,13.343,1
2024-05-16,10.103,9
2024-05-17,12.691,1
2024-05-17,12.68,1
2024-05-18,12.633,1
2024-05-18,12.633,1
2024-05-18,12.656,2
2024-05-18,11.145,1
2024-05-19,10.79,1
2024-05-19,11.845,2
2024-05-20,12.664,1
2024-05-21,12.672,1
2024-05-21,12.664,1
2024-05-22,12.223,1
2024-05-22,11.043,1
2024-05-23,12.68,4
2024-05-23,12.696,3
2024-05-23,12.7,1
2024-05-24,12.1,1
2024-05-24,12.699,2
2024-05-24,12.695,2
2024-05-25,12.633,2
2024-05-25,12.631,1
2024-05-26,12.603,1
2024-05-26,12.592,2
2024-05-27,12.629,4
2024-05-27,12.841,1
2024-05-28,13.181,1
2024-05-28,13.175,1
2024-05-28,13.185,1
2024-05-28,13.181,1
2024-05-29,13.134,2
2024-05-30,12.713,1
2024-05-30,12.735,1
2024-05-31,13.056,1
2024-05-31,13.056,1
2024-05-31,11.282,1
2024-05-31,12.972,1
2024-06-01,13.054,1
2024-06-02,13.058,1
2024-06-02,13.072,1
2024-06-03,13.007,1
2024-06-03,13.016,1
2024-06-03,13.021,4
2024-06-03,12.863,1
2024-06-04,10.808,3
2024-06-04,13.095,1
2024-06-04,12.541,1
2024-06-05,12.987,1
2024-06-05,13.009,1
2024-06-05,13.127,1
2024-06-06,13.111,1
2024-06-07,12.413,1
2024-06-07,12.406,1
2024-06-08,12.335,1
2024-06-08,13.032,1
2024-06-08,13.101,1
2024-06-09,13.108,1
2024-06-09,13.103,1
2024-06-09,13.141,1
2024-06-09,13.236,1
2024-06-10,13.122,5
2024-06-10,13.213,7
2024-06-11,13.214,1
2024-06-11,11.75,1
2024-06-12,13.217,2
2024-06-13,13.213,1
2024-06-13,13.213,3
2024-06-13,13.244,2
2024-06-13,13.236,1
2024-06-14,13.244,1
2024-06-14,13.508,1
2024-06-14,11.015,1
