date,price_usd,volume
2016-06-04,2.124,560
2016-06-05,2.03,497
2016-06-06,1.911,521
2016-06-07,1.941,405
2016-06-08,1.943,486
2016-06-09,1.942,429
2016-06-10,2.059,489
2016-06-11,1.982,479
2016-06-12,2.035,479
2016-06-13,2.01,432
2016-06-14,1.974,383
2016-06-15,1.988,436
2016-06-16,2.129,634
2016-06-17,2.295,754
2016-06-18,2.372,795
2016-06-19,2.452,695
2016-06-20,2.388,669
2016-06-21,2.465,659
2016-06-22,2.254,604
2016-06-23,2.108,693
2016-06-24,1.873,825
2016-06-25,1.842,792
2016-06-26,1.942,707
2016-06-27,1.975,670
2016-06-28,1.943,641
2016-06-29,1.899,599
2016-06-30,1.914,613
2016-07-01,1.912,682
2016-07-02,1.967,595
2016-07-03,1.875,628
2016-07-04,1.83,643
2016-07-05,2.056,537
2016-07-06,2.145,618
2016-07-07,2.168,612
2016-07-08,2.272,595
2016-07-09,2.265,587
2016-07-10,2.145,603
2016-07-11,2.116,494
2016-07-12,2.268,485
2016-07-13,2.429,412
2016-07-14,2.158,509
2016-07-15,2.118,475
2016-07-16,2.157,504
2016-07-17,2.209,459
2016-07-18,2.255,479
2016-07-19,2.259,445
2016-07-20,2.213,451
2016-07-21,2.171,423
2016-07-22,2.126,404
2016-07-23,2.116,442
2016-07-24,2.132,444
2016-07-25,2.073,429
2016-07-26,2.188,444
2016-07-27,2.096,460
2016-07-28,2.177,401
2016-07-29,2.129,403
2016-07-30,2.15,425
2016-07-31,2.21,405
2016-08-01,2.193,437
2016-08-02,2.155,427
2016-08-03,2.123,410
2016-08-04,2.05,419
2016-08-05,2.064,444
2016-08-06,2.038,418
2016-08-07,2.023,408
2016-08-08,1.988,423
2016-08-09,1.974,397
2016-08-10,1.898,406
2016-08-11,1.958,387
2016-08-12,1.992,381
2016-08-13,1.994,408
2016-08-14,1.983,405
2016-08-15,2.057,420
2016-08-16,2.092,376
2016-08-17,2.073,409
2016-08-18,2.077,362
