date,price_usd,volume
2016-11-29,6.42,53686
2016-11-30,3.555,49360
2016-12-01,2.701,48668
2016-12-02,2.071,54474
2016-12-03,1.606,64918
2016-12-04,1.294,61785
2016-12-05,1.208,46688
2016-12-06,1.09,44565
2016-12-07,1.025,45419
2016-12-08,1.101,44747
2016-12-09,1.005,46648
2016-12-10,0.807,53017
2016-12-11,0.668,52132
2016-12-12,0.657,41960
2016-12-13,0.665,37806
2016-12-14,0.627,36809
2016-12-15,0.57,37556
2016-12-16,0.522,41036
2016-12-17,0.446,49985
2016-12-18,0.377,49050
2016-12-19,0.326,45618
2016-12-20,0.346,41164
2016-12-21,0.344,41202
2016-12-22,0.342,43391
2016-12-23,0.353,43447
2016-12-24,0.38,51487
2016-12-25,0.443,64997
2016-12-26,0.553,53138
2016-12-27,0.432,50408
2016-12-28,0.396,44511
2016-12-29,0.368,45942
2016-12-30,0.349,48005
2016-12-31,0.375,43799
2017-01-01,0.371,44935
2017-01-02,0.387,43616
2017-01-03,0.299,42296
2017-01-04,0.263,41667
2017-01-05,0.255,44011
2017-01-06,0.247,46861
2017-01-07,0.244,48457
2017-01-08,0.237,45389
2017-01-09,0.224,37263
2017-01-10,0.218,37989
2017-01-11,0.215,37011
2017-01-12,0.203,37178
2017-01-13,0.196,48107
2017-01-14,0.196,51755
2017-01-15,0.176,46185
2017-01-16,0.163,40662
2017-01-17,0.166,39334
2017-01-18,0.167,38261
2017-01-19,0.159,38144
2017-01-20,0.159,43076
2017-01-21,0.157,49758
2017-01-22,0.141,45288
2017-01-23,0.117,40232
2017-01-24,0.097,37381
2017-01-25,0.117,42946
2017-01-26,0.122,42910
2017-01-27,0.126,44069
2017-01-28,0.128,50751
2017-01-29,0.122,48886
2017-01-30,0.105,39272
2017-01-31,0.11,41230
2017-02-01,0.126,41314
2017-02-02,0.136,41654
2017-02-03,0.135,42298
2017-02-04,0.136,50782
2017-02-05,0.127,43549
2017-02-06,0.126,38099
2017-02-07,0.124,38843
2017-02-08,0.121,37573
2017-02-09,0.114,36572
2017-02-10,0.112,41864
2017-02-11,0.107,47881
2017-02-12,0.098,46340
2017-02-13,0.093,35290
2017-02-14,0.084,32602
2017-02-15,0.079,33480
2017-02-16,0.086,36626
2017-02-17,0.089,38002
2017-02-18,0.088,43926
2017-02-19,0.081,43071
2017-02-20,0.076,33684
2017-02-21,0.075,32899
2017-02-22,0.074,32348
2017-02-23,0.073,36258
2017-02-24,0.081,41265
2017-02-25,0.085,47846
2017-02-26,0.081,46252
2017-02-27,0.08,39598
2017-02-28,0.082,41710
2017-03-01,0.081,39552
2017-03-02,0.081,37003
2017-03-03,0.083,40569
2017-03-04,0.083,48930
2017-03-05,0.08,46664
2017-03-06,0.076,32157
2017-03-07,0.076,36519
2017-03-08,0.075,33981
2017-03-09,0.069,34446
2017-03-10,0.073,39537
2017-03-11,0.069,45725
2017-03-12,0.068,44597
2017-03-13,0.067,33211
2017-03-14,0.067,33631
2017-03-15,0.067,34079
2017-03-16,0.059,38211
2017-03-17,0.045,38761
2017-03-18,0.036,43857
2017-03-19,0.031,45024
2017-03-20,0.032,36525
2017-03-21,0.034,34127
2017-03-22,0.032,36048
2017-03-23,0.032,35101
2017-03-24,0.031,41498
2017-03-25,0.03,42697
2017-03-26,0.03,37501
2017-03-27,0.03,30574
2017-03-28,0.03,33416
2017-03-29,0.03,33433
2017-03-30,0.03,30506
2017-03-31,0.03,36959
2017-04-01,0.03,37528
2017-04-02,0.03,38424
2017-04-03,0.03,32291
2017-04-04,0.03,32899
2017-04-05,0.03,32481
2017-04-06,0.03,30162
2017-04-07,0.03,31734
2017-04-08,0.03,39951
2017-04-09,0.03,37203
2017-04-10,0.03,30526
2017-04-11,0.03,27651
2017-04-12,0.03,25988
2017-04-13,0.03,24704
2017-04-14,0.03,29898
2017-04-15,0.03,27947
2017-04-16,0.03,30413
2017-04-17,0.03,34505
2017-04-18,0.03,26968
2017-04-19,0.03,28728
2017-04-20,0.03,23882
2017-04-21,0.03,29692
2017-04-22,0.03,28657
2017-04-23,0.03,26341
2017-04-24,0.03,22124
2017-04-25,0.03,23303
2017-04-26,0.03,23571
2017-04-27,0.03,22452
2017-04-28,0.03,25594
2017-04-29,0.03,28187
2017-04-30,0.03,26329
2017-05-01,0.03,25010
2017-05-02,0.03,26065
2017-05-03,0.03,24413
2017-05-04,0.03,23236
2017-05-05,0.03,26205
2017-05-06,0.03,29513
2017-05-07,0.03,30135
2017-05-08,0.03,26682
2017-05-09,0.03,23318
2017-05-10,0.03,23241
2017-05-11,0.03,26750
2017-05-12,0.03,27856
2017-05-13,0.03,29653
2017-05-14,0.03,27874
2017-05-15,0.03,25675
2017-05-16,0.03,23784
2017-05-17,0.03,23046
2017-05-18,0.03,23890
2017-05-19,0.03,26168
2017-05-20,0.03,30042
2017-05-21,0.03,26928
2017-05-22,0.03,23295
2017-05-23,0.03,22486
2017-05-24,0.03,29876
2017-05-25,0.03,27025
2017-05-26,0.03,29682
2017-05-27,0.03,31175
2017-05-28,0.03,28025
2017-05-29,0.03,25950
2017-05-30,0.03,23839
2017-05-31,0.03,25914
2017-06-01,0.03,28821
2017-06-02,0.03,25963
2017-06-03,0.03,29203
2017-06-04,0.03,29216
2017-06-05,0.03,26327
2017-06-06,0.03,24561
2017-06-07,0.03,24351
2017-06-08,0.03,23990
2017-06-09,0.03,28833
2017-06-10,0.03,37738
2017-06-11,0.03,24242
2017-06-12,0.03,24132
2017-06-13,0.03,26168
2017-06-14,0.03,24384
2017-06-15,0.03,26342
2017-06-16,0.03,30866
2017-06-17,0.03,25835
2017-06-18,0.03,24337
2017-06-19,0.03,25383
2017-06-20,0.03,25350
2017-06-21,0.03,30762
2017-06-22,0.03,22848
2017-06-23,0.03,36394
2017-06-24,0.03,26896
2017-06-25,0.03,28304
2017-06-26,0.03,24903
2017-06-27,0.03,23031
2017-06-28,0.03,27217
2017-06-29,0.03,29741
2017-06-30,0.03,29211
2017-07-01,0.03,26778
2017-07-02,0.03,29700
2017-07-03,0.03,32608
2017-07-04,0.03,29566
2017-07-05,0.03,27124
2017-07-06,0.03,27115
2017-07-07,0.03,25658
2017-07-08,0.03,26892
2017-07-09,0.03,29949
2017-07-10,0.03,26915
2017-07-11,0.03,36184
2017-07-12,0.03,43611
2017-07-13,0.03,36302
2017-07-14,0.03,32693
2017-07-15,0.03,26151
2017-07-16,0.03,29151
2017-07-17,0.03,33766
2017-07-18,0.03,30624
2017-07-19,0.03,29853
2017-07-20,0.03,29671
2017-07-21,0.03,28658
2017-07-22,0.03,24814
2017-07-23,0.03,31478
2017-07-24,0.03,30874
2017-07-25,0.03,33472
2017-07-26,0.03,27988
2017-07-27,0.03,27287
2017-07-28,0.03,31416
2017-07-29,0.03,30961
2017-07-30,0.03,35600
2017-07-31,0.03,30187
2017-08-01,0.03,27191
2017-08-02,0.03,30038
2017-08-03,0.03,37094
2017-08-04,0.03,55470
2017-08-05,0.03,39012
2017-08-06,0.03,33806
2017-08-07,0.03,28985
2017-08-08,0.03,26910
2017-08-09,0.03,36040
2017-08-10,0.03,33239
2017-08-11,0.03,28658
2017-08-12,0.03,31068
2017-08-13,0.03,28182
2017-08-14,0.03,32206
2017-08-15,0.03,30036
2017-08-16,0.03,35980
2017-08-17,0.03,38249
2017-08-18,0.03,34348
2017-08-19,0.03,32014
2017-08-20,0.03,25449
2017-08-21,0.03,28287
2017-08-22,0.03,29650
2017-08-23,0.03,26241
2017-08-24,0.03,32085
2017-08-25,0.03,30022
2017-08-26,0.03,29697
2017-08-27,0.03,28622
2017-08-28,0.03,27977
2017-08-29,0.03,28354
2017-08-30,0.03,31259
2017-08-31,0.03,25591
2017-09-01,0.03,29611
2017-09-02,0.03,30257
2017-09-03,0.03,42394
2017-09-04,0.03,37576
2017-09-05,0.03,24063
2017-09-06,0.03,23722
2017-09-07,0.03,27901
2017-09-08,0.03,29446
2017-09-09,0.03,30206
2017-09-10,0.03,37091
2017-09-11,0.03,27981
2017-09-12,0.03,28188
2017-09-13,0.03,29205
2017-09-14,0.03,37858
2017-09-15,0.03,40218
2017-09-16,0.03,39942
2017-09-17,0.03,36256
2017-09-18,0.03,32222
2017-09-19,0.03,32191
2017-09-20,0.03,33468
2017-09-21,0.03,32615
2017-09-22,0.03,39223
2017-09-23,0.03,42662
2017-09-24,0.03,44397
2017-09-25,0.03,37784
2017-09-26,0.03,24939
2017-09-27,0.03,65731
2017-09-28,0.03,43163
2017-09-29,0.03,36439
2017-09-30,0.03,39623
2017-10-01,0.03,43876
2017-10-02,0.03,44837
2017-10-03,0.03,46274
2017-10-04,0.03,41951
2017-10-05,0.03,38490
2017-10-06,0.03,34014
2017-10-07,0.03,38324
2017-10-08,0.03,43562
2017-10-09,0.03,37644
2017-10-10,0.03,44956
2017-10-11,0.03,41472
2017-10-12,0.03,46052
2017-10-13,0.03,38984
2017-10-14,0.03,28336
2017-10-15,0.03,59128
2017-10-16,0.03,39620
2017-10-17,0.03,38504
2017-10-18,0.03,65466
2017-10-19,0.03,42534
2017-10-20,0.03,35780
2017-10-21,0.03,46057
2017-10-22,0.03,47034
2017-10-23,0.03,49041
2017-10-24,0.03,42150
2017-10-25,0.03,36665
2017-10-26,0.03,26111
2017-10-27,0.03,29577
2017-10-28,0.03,70037
2017-10-29,0.03,37076
2017-10-30,0.03,35884
2017-10-31,0.03,32268
2017-11-01,0.03,29001
2017-11-02,0.03,30707
2017-11-03,0.03,33128
2017-11-04,0.03,34049
2017-11-05,0.03,39064
2017-11-06,0.03,41939
2017-11-07,0.03,28637
2017-11-08,0.03,37937
2017-11-09,0.03,25849
2017-11-10,0.03,25578
2017-11-11,0.03,33412
2017-11-12,0.03,30550
2017-11-13,0.03,28747
2017-11-14,0.03,35211
2017-11-15,0.03,30473
2017-11-16,0.03,33861
2017-11-17,0.03,39492
2017-11-18,0.03,31983
2017-11-19,0.03,32795
2017-11-20,0.03,32163
2017-11-21,0.03,30077
2017-11-22,0.03,30956
2017-11-23,0.03,30741
2017-11-24,0.03,40862
2017-11-25,0.03,33132
2017-11-26,0.03,32800
2017-11-27,0.03,27889
2017-11-28,0.03,33514
2017-11-29,0.03,40600
2017-11-30,0.03,31874
2017-12-01,0.03,28435
2017-12-02,0.03,30312
2017-12-03,0.03,35831
2017-12-04,0.03,34103
2017-12-05,0.03,32625
2017-12-06,0.03,30873
2017-12-07,0.03,26767
2017-12-08,0.03,29698
2017-12-09,0.03,31217
2017-12-10,0.03,37418
2017-12-11,0.03,31465
2017-12-12,0.03,30828
2017-12-13,0.03,32059
2017-12-14,0.03,28427
2017-12-15,0.03,40276
2017-12-16,0.03,32216
2017-12-17,0.03,36385
2017-12-18,0.03,39431
2017-12-19,0.03,22825
2017-12-20,0.03,26933
2017-12-21,0.03,26378
2017-12-22,0.03,29445
2017-12-23,0.03,35347
2017-12-24,0.03,31426
2017-12-25,0.03,42635
2017-12-26,0.03,44701
2017-12-27,0.03,35828
2017-12-28,0.03,38699
2017-12-29,0.03,46886
2017-12-30,0.03,40086
2017-12-31,0.03,42423
2018-01-01,0.03,34654
2018-01-02,0.03,37892
2018-01-03,0.03,45624
2018-01-04,0.03,35589
2018-01-05,0.03,43162
2018-01-06,0.03,34429
2018-01-07,0.03,38318
2018-01-08,0.03,41815
2018-01-09,0.03,76205
2018-01-10,0.03,48157
2018-01-11,0.03,46261
2018-01-12,0.03,40420
2018-01-13,0.03,49874
2018-01-14,0.03,35369
2018-01-15,0.03,46578
2018-01-16,0.03,36366
2018-01-17,0.03,36211
2018-01-18,0.03,36266
2018-01-19,0.03,35195
2018-01-20,0.03,42165
2018-01-21,0.03,53231
2018-01-22,0.03,35786
2018-01-23,0.03,30397
2018-01-24,0.03,34286
2018-01-25,0.03,33048
2018-01-26,0.03,37872
2018-01-27,0.03,40504
2018-01-28,0.03,45182
2018-01-29,0.03,36639
2018-01-30,0.03,36644
2018-01-31,0.03,33765
2018-02-01,0.03,33640
2018-02-02,0.03,28750
2018-02-03,0.03,44602
2018-02-04,0.03,37156
2018-02-05,0.03,36291
2018-02-06,0.03,35144
2018-02-07,0.03,33429
2018-02-08,0.03,35562
2018-02-09,0.03,34838
2018-02-10,0.03,37621
2018-02-11,0.03,36187
2018-02-12,0.03,26523
2018-02-13,0.03,29203
2018-02-14,0.03,27048
2018-02-15,0.03,34935
2018-02-16,0.03,35139
2018-02-17,0.03,40468
2018-02-18,0.03,43591
2018-02-19,0.03,33730
2018-02-20,0.03,35268
2018-02-21,0.03,30491
2018-02-22,0.03,40711
2018-02-23,0.03,43234
2018-02-24,0.03,43001
2018-02-25,0.03,43883
2018-02-26,0.03,33794
2018-02-27,0.03,36606
2018-02-28,0.03,32424
2018-03-01,0.03,35422
2018-03-02,0.03,33512
2018-03-03,0.03,36285
2018-03-04,0.03,35260
2018-03-05,0.03,32429
2018-03-06,0.03,26033
2018-03-07,0.03,28822
2018-03-08,0.03,34420
2018-03-09,0.03,37624
2018-03-10,0.03,43247
2018-03-11,0.03,38377
2018-03-12,0.03,28306
2018-03-13,0.03,30360
2018-03-14,0.03,35882
2018-03-15,0.03,28867
2018-03-16,0.03,29394
2018-03-17,0.03,33392
2018-03-18,0.03,34436
2018-03-19,0.03,29969
2018-03-20,0.03,27538
2018-03-21,0.03,26832
2018-03-22,0.03,21121
2018-03-23,0.03,30737
2018-03-24,0.03,27894
2018-03-25,0.03,36418
2018-03-26,0.03,29048
2018-03-27,0.03,26690
2018-03-28,0.03,30611
2018-03-29,0.03,41969
2018-03-30,0.03,28575
2018-03-31,0.03,16374
2018-04-01,0.03,15328
2018-04-02,0.03,14099
2018-04-03,0.03,13782
2018-04-04,0.03,13930
2018-04-05,0.03,14764
2018-04-06,0.03,13638
2018-04-07,0.03,14053
2018-04-08,0.03,14302
2018-04-09,0.03,15338
2018-04-10,0.03,14630
2018-04-11,0.03,12328
2018-04-12,0.03,17342
2018-04-13,0.03,14890
2018-04-14,0.03,12583
2018-04-15,0.03,16340
2018-04-16,0.03,22544
2018-04-17,0.03,16122
2018-04-18,0.03,15415
2018-04-19,0.03,12757
2018-04-20,0.03,13965
2018-04-21,0.03,15454
2018-04-22,0.03,13997
2018-04-23,0.03,11806
2018-04-24,0.03,13774
2018-04-25,0.03,14075
2018-04-26,0.03,12149
2018-04-27,0.03,13967
2018-04-28,0.03,18255
2018-04-29,0.03,14784
2018-04-30,0.03,14386
2018-05-01,0.03,10752
2018-05-02,0.03,13774
2018-05-03,0.03,12823
2018-05-04,0.03,10452
2018-05-05,0.03,12770
2018-05-06,0.03,13511
2018-05-07,0.03,10209
2018-05-08,0.03,11462
2018-05-09,0.03,11209
2018-05-10,0.03,10553
2018-05-11,0.03,10059
2018-05-12,0.03,13423
2018-05-13,0.03,13961
2018-05-14,0.03,10184
2018-05-15,0.03,8844
2018-05-16,0.03,11441
2018-05-17,0.03,13303
2018-05-18,0.03,12341
2018-05-19,0.03,15649
2018-05-20,0.03,32110
2018-05-21,0.03,15869
2018-05-22,0.03,9692
2018-05-23,0.03,8673
2018-05-24,0.03,8617
2018-05-25,0.03,17796
2018-05-26,0.03,16504
2018-05-27,0.03,12998
2018-05-28,0.03,9205
2018-05-29,0.03,10642
2018-05-30,0.03,10921
2018-05-31,0.03,10400
2018-06-01,0.03,12970
2018-06-02,0.03,11362
2018-06-03,0.03,11342
2018-06-04,0.03,12215
2018-06-05,0.03,9693
2018-06-06,0.03,13743
2018-06-07,0.03,9232
2018-06-08,0.03,12042
2018-06-09,0.03,10825
2018-06-10,0.03,15007
2018-06-11,0.03,9785
2018-06-12,0.03,11521
2018-06-13,0.03,12474
2018-06-14,0.03,12038
2018-06-15,0.03,11012
2018-06-16,0.03,12447
2018-06-17,0.03,11150
2018-06-18,0.03,12840
2018-06-19,0.03,11682
2018-06-20,0.03,12229
2018-06-21,0.03,13384
2018-06-22,0.03,14091
2018-06-23,0.03,15865
2018-06-24,0.03,11963
2018-06-25,0.03,12275
2018-06-26,0.03,13255
2018-06-27,0.03,12414
2018-06-28,0.03,12255
2018-06-29,0.03,12373
2018-06-30,0.03,12627
2018-07-01,0.03,12991
2018-07-02,0.03,12981
2018-07-03,0.03,11783
2018-07-04,0.03,12827
2018-07-05,0.03,12886
2018-07-06,0.03,11401
2018-07-07,0.03,11626
2018-07-08,0.03,10944
2018-07-09,0.03,13129
2018-07-10,0.03,11394
2018-07-11,0.03,11984
2018-07-12,0.03,12822
2018-07-13,0.03,10485
2018-07-14,0.03,12065
2018-07-15,0.03,15624
2018-07-16,0.03,14394
2018-07-17,0.03,10836
2018-07-18,0.03,14511
2018-07-19,0.03,12222
2018-07-20,0.03,12004
2018-07-21,0.03,11818
2018-07-22,0.03,12587
2018-07-23,0.03,10931
2018-07-24,0.03,13892
2018-07-25,0.03,13794
2018-07-26,0.03,12574
2018-07-27,0.03,11955
2018-07-28,0.03,16077
2018-07-29,0.03,10928
2018-07-30,0.03,12556
2018-07-31,0.03,11804
2018-08-01,0.03,11632
2018-08-02,0.03,12434
2018-08-03,0.03,16156
2018-08-04,0.03,13163
2018-08-05,0.03,17005
2018-08-06,0.03,18980
2018-08-07,0.03,15876
2018-08-08,0.03,16177
2018-08-09,0.03,16733
2018-08-10,0.03,44738
2018-08-11,0.03,18837
2018-08-12,0.03,26718
2018-08-13,0.03,22445
2018-08-14,0.03,17264
2018-08-15,0.03,15772
2018-08-16,0.03,32490
2018-08-17,0.03,70148
2018-08-18,0.03,32617
2018-08-19,0.03,41027
2018-08-20,0.03,65453
2018-08-21,0.03,37259
2018-08-22,0.03,31064
2018-08-23,0.03,30322
2018-08-24,0.03,29332
2018-08-25,0.03,31738
2018-08-26,0.03,28388
2018-08-27,0.03,30104
2018-08-28,0.03,29646
2018-08-29,0.03,20415
2018-08-30,0.03,22700
2018-08-31,0.03,23958
2018-09-01,0.03,25988
2018-09-02,0.03,21636
2018-09-03,0.03,17916
2018-09-04,0.03,16929
2018-09-05,0.03,18430
2018-09-06,0.03,18136
2018-09-07,0.03,20528
2018-09-08,0.03,24651
2018-09-09,0.03,23539
2018-09-10,0.03,18723
2018-09-11,0.03,23744
2018-09-12,0.03,18027
2018-09-13,0.03,30830
2018-09-14,0.03,34994
2018-09-15,0.03,30930
2018-09-16,0.03,22398
2018-09-17,0.03,26581
2018-09-18,0.03,19078
2018-09-19,0.03,16074
2018-09-20,0.03,21252
2018-09-21,0.03,18222
2018-09-22,0.03,24619
2018-09-23,0.03,23885
2018-09-24,0.03,18464
2018-09-25,0.03,15973
2018-09-26,0.03,19475
2018-09-27,0.03,19873
2018-09-28,0.03,19631
2018-09-29,0.03,22329
2018-09-30,0.03,29243
2018-10-01,0.03,18330
2018-10-02,0.03,16313
2018-10-03,0.03,26715
2018-10-04,0.03,25873
2018-10-05,0.03,25285
2018-10-06,0.03,27262
2018-10-07,0.03,24969
2018-10-08,0.03,30482
2018-10-09,0.03,24949
2018-10-10,0.03,33023
2018-10-11,0.03,31276
2018-10-12,0.03,30007
2018-10-13,0.03,36830
2018-10-14,0.03,35795
2018-10-15,0.03,34116
2018-10-16,0.03,25280
2018-10-17,0.03,25991
2018-10-18,0.03,25096
2018-10-19,0.03,31255
2018-10-20,0.03,38031
2018-10-21,0.03,29732
2018-10-22,0.03,23867
2018-10-23,0.03,24363
2018-10-24,0.03,27976
2018-10-25,0.03,30911
2018-10-26,0.03,24009
2018-10-27,0.03,29524
2018-10-28,0.03,25952
2018-10-29,0.03,25074
2018-10-30,0.03,30969
2018-10-31,0.03,42243
2018-11-01,0.03,31224
2018-11-02,0.03,45440
2018-11-03,0.03,37020
2018-11-04,0.03,30928
2018-11-05,0.03,21609
2018-11-06,0.03,22950
2018-11-07,0.03,16839
2018-11-08,0.03,22737
2018-11-09,0.03,23725
2018-11-10,0.03,26275
2018-11-11,0.03,23731
2018-11-12,0.03,23540
2018-11-13,0.03,19098
2018-11-14,0.03,16561
2018-11-15,0.03,19104
2018-11-16,0.03,21569
2018-11-17,0.03,25040
2018-11-18,0.03,26765
2018-11-19,0.03,19057
2018-11-20,0.03,22379
2018-11-21,0.03,19661
2018-11-22,0.03,20456
2018-11-23,0.03,24023
2018-11-24,0.03,25624
2018-11-25,0.03,21544
2018-11-26,0.03,22662
2018-11-27,0.03,19334
2018-11-28,0.03,19836
2018-11-29,0.03,17015
2018-11-30,0.03,24899
2018-12-01,0.03,24699
2018-12-02,0.03,23850
2018-12-03,0.03,24330
2018-12-04,0.03,25931
2018-12-05,0.03,23638
2018-12-06,0.03,23707
2018-12-07,0.03,24974
2018-12-08,0.03,29800
2018-12-09,0.03,33048
2018-12-10,0.03,31752
2018-12-11,0.03,34415
2018-12-12,0.03,28466
2018-12-13,0.03,39050
2018-12-14,0.03,34602
2018-12-15,0.03,29023
2018-12-16,0.03,29998
2018-12-17,0.03,24070
2018-12-18,0.03,22405
2018-12-19,0.03,23871
2018-12-20,0.03,21051
2018-12-21,0.03,26036
2018-12-22,0.03,27837
2018-12-23,0.03,26472
2018-12-24,0.03,27596
2018-12-25,0.03,32555
2018-12-26,0.03,29517
2018-12-27,0.03,25776
2018-12-28,0.03,23455
2018-12-29,0.03,29828
2018-12-30,0.03,26435
2018-12-31,0.03,24583
2019-01-01,0.03,23927
2019-01-02,0.03,31553
2019-01-03,0.03,25612
2019-01-04,0.03,29014
2019-01-05,0.03,26889
2019-01-06,0.03,25149
2019-01-07,0.03,29469
2019-01-08,0.03,25750
2019-01-09,0.03,28794
2019-01-10,0.03,26348
2019-01-11,0.03,28546
2019-01-12,0.03,35006
2019-01-13,0.03,25897
2019-01-14,0.03,27748
2019-01-15,0.03,26079
2019-01-16,0.03,25815
2019-01-17,0.03,21879
2019-01-18,0.03,29142
2019-01-19,0.03,34682
2019-01-20,0.03,40370
2019-01-21,0.03,44313
2019-01-22,0.03,32124
2019-01-23,0.03,29029
2019-01-24,0.03,25389
2019-01-25,0.03,30299
2019-01-26,0.03,34197
2019-01-27,0.03,27765
2019-01-28,0.03,28542
2019-01-29,0.03,24141
2019-01-30,0.03,40665
2019-01-31,0.03,32079
2019-02-01,0.03,29977
2019-02-02,0.03,40651
2019-02-03,0.03,31588
2019-02-04,0.03,36045
2019-02-05,0.03,30034
2019-02-06,0.03,27583
2019-02-07,0.03,29524
2019-02-08,0.03,60435
2019-02-09,0.03,107545
2019-02-10,0.03,38997
2019-02-11,0.03,34520
2019-02-12,0.03,52877
2019-02-13,0.03,231311
2019-02-14,0.03,44892
2019-02-15,0.03,53952
2019-02-16,0.03,39319
2019-02-17,0.03,34440
2019-02-18,0.03,23049
2019-02-19,0.03,21777
2019-02-20,0.03,297742
2019-02-21,0.03,223664
2019-02-22,0.03,57330
2019-02-23,0.03,33239
2019-02-24,0.03,94521
2019-02-25,0.03,196643
2019-02-26,0.03,77842
2019-02-27,0.03,269480
2019-02-28,0.03,29538
2019-03-01,0.03,48243
2019-03-02,0.03,32704
2019-03-03,0.03,90332
2019-03-04,0.03,139053
2019-03-05,0.03,36881
2019-03-06,0.03,278147
2019-03-07,0.03,81619
2019-03-08,0.03,136032
2019-03-09,0.03,56508
2019-03-10,0.03,105911
2019-03-11,0.03,245479
2019-03-12,0.03,169739
2019-03-13,0.03,236132
2019-03-14,0.03,55915
2019-03-15,0.03,89558
2019-03-16,0.03,88946
2019-03-17,0.03,98355
2019-03-18,0.03,100797
2019-03-19,0.03,96355
2019-03-20,0.03,359326
2019-03-21,0.03,68903
2019-03-22,0.03,33908
2019-03-23,0.03,208985
2019-03-24,0.03,292475
2019-03-25,0.03,114902
2019-03-26,0.03,62701
2019-03-27,0.03,160875
2019-03-28,0.03,70134
2019-03-29,0.03,66808
2019-03-30,0.03,29867
2019-03-31,0.03,162284
2019-04-01,0.03,106455
2019-04-02,0.03,125234
2019-04-03,0.03,259772
2019-04-04,0.03,198097
2019-04-05,0.03,94802
2019-04-06,0.03,38325
2019-04-07,0.03,240746
2019-04-08,0.03,216662
2019-04-09,0.03,100942
2019-04-10,0.03,211514
2019-04-11,0.03,125411
2019-04-12,0.03,48120
2019-04-13,0.03,113516
2019-04-14,0.03,189007
2019-04-15,0.03,206062
2019-04-16,0.03,158603
2019-04-17,0.03,226489
2019-04-18,0.03,37013
2019-04-19,0.03,255484
2019-04-20,0.03,278769
2019-04-21,0.03,127781
2019-04-22,0.03,186253
2019-04-23,0.03,63067
2019-04-24,0.03,95341
2019-04-25,0.03,25445
2019-04-26,0.03,185406
2019-04-27,0.03,259814
2019-04-28,0.03,171825
2019-04-29,0.03,94675
2019-04-30,0.03,84304
2019-05-01,0.03,119804
2019-05-02,0.03,161965
2019-05-03,0.03,375812
2019-05-04,0.03,246647
2019-05-05,0.03,166511
2019-05-06,0.03,33494
2019-05-07,0.03,256486
2019-05-08,0.03,429400
2019-05-09,0.03,161945
2019-05-10,0.03,67998
2019-05-11,0.03,53654
2019-05-12,0.03,39903
2019-05-13,0.03,28155
2019-05-14,0.03,26264
2019-05-15,0.03,523311
2019-05-16,0.03,180896
2019-05-17,0.03,88447
2019-05-18,0.03,29727
2019-05-19,0.03,29922
2019-05-20,0.03,406425
2019-05-21,0.03,160086
2019-05-22,0.03,104395
2019-05-23,0.03,57282
2019-05-24,0.03,89663
2019-05-25,0.03,32598
2019-05-26,0.03,332955
2019-05-27,0.03,151678
2019-05-28,0.03,74891
2019-05-29,0.03,80986
2019-05-30,0.03,50597
2019-05-31,0.03,36851
2019-06-01,0.03,29250
2019-06-02,0.03,42555
2019-06-03,0.03,28822
2019-06-04,0.03,28476
2019-06-05,0.03,29143
2019-06-06,0.03,31909
2019-06-07,0.03,32297
2019-06-08,0.03,30883
2019-06-09,0.03,26599
2019-06-10,0.03,28286
2019-06-11,0.03,35023
2019-06-12,0.03,28848
2019-06-13,0.03,26975
2019-06-14,0.03,29609
2019-06-15,0.03,31819
2019-06-16,0.03,30856
2019-06-17,0.03,28753
2019-06-18,0.03,29025
2019-06-19,0.03,30241
2019-06-20,0.03,32829
2019-06-21,0.03,32998
2019-06-22,0.03,34149
2019-06-23,0.03,33906
2019-06-24,0.03,30617
2019-06-25,0.03,63213
2019-06-26,0.03,51844
2019-06-27,0.03,41694
2019-06-28,0.03,37910
2019-06-29,0.03,38212
2019-06-30,0.03,54958
2019-07-01,0.03,38552
2019-07-02,0.03,38104
2019-07-03,0.03,32606
2019-07-04,0.03,35140
2019-07-05,0.03,40980
2019-07-06,0.03,40404
2019-07-07,0.03,33257
2019-07-08,0.03,28996
2019-07-09,0.03,34642
2019-07-10,0.03,33332
2019-07-11,0.03,32419
2019-07-12,0.03,38683
2019-07-13,0.03,33928
2019-07-14,0.03,31208
2019-07-15,0.03,31346
2019-07-16,0.03,31111
2019-07-17,0.03,33542
2019-07-18,0.03,40552
2019-07-19,0.03,42277
2019-07-20,0.03,35689
2019-07-21,0.03,32260
2019-07-22,0.03,36598
2019-07-23,0.03,40038
2019-07-24,0.03,40306
2019-07-25,0.03,40964
2019-07-26,0.03,35932
2019-07-27,0.03,42644
2019-07-28,0.03,59906
2019-07-29,0.03,55355
2019-07-30,0.03,66535
2019-07-31,0.03,62772
2019-08-01,0.03,73029
2019-08-02,0.03,77462
2019-08-03,0.03,500532
2019-08-04,0.03,106502
2019-08-05,0.03,48474
2019-08-06,0.03,50386
2019-08-07,0.03,56568
2019-08-08,0.03,63682
2019-08-09,0.03,104835
2019-08-10,0.03,91880
2019-08-11,0.03,62103
2019-08-12,0.03,52451
2019-08-13,0.03,62947
2019-08-14,0.03,55606
2019-08-15,0.03,42059
2019-08-16,0.03,50468
2019-08-17,0.03,55093
2019-08-18,0.03,58919
2019-08-19,0.03,51829
2019-08-20,0.03,49272
2019-08-21,0.03,52770
2019-08-22,0.03,48477
2019-08-23,0.03,59300
2019-08-24,0.03,55934
